Episode,Date,Review
10,2일 전,ㅡ
10,5일 전,난 이현성이 좋다
10,2022-10-01 11:07,재밋샤
10,2022-09-14 12:16,우리에겐 소설 주인공 버프 말고 웹툰 주인공 버프가 있어요 그러니 죽진 않을겁니다
10,2022-09-10 14:23,옥수역이면 설마 그 귀신 나오는데?
10,2022-09-03 17:08,사람 손에 죽은 애들은 머리가 있고 탈락해서 죽은 애들은 머리가 없네
10,2022-09-02 19:12,옥수역?
10,2022-08-31 20:04,유중혁 ㅋㅋ
10,2022-08-31 13:33,독자 씨.........ㅂㄹㅇ
10,2022-08-21 14:14,손오공 고른 거야 그래서??
10,2022-08-19 14:47,독자가 너무 차분한 게 더 놀랍다 ㅋㅋㅋㅋ
10,2022-08-05 22:34,저 군인 내스탈..❤️
10,2022-07-26 16:52,이런 스토리 어떻게 짰음?자까님 너무 재밌는데요 어쩌죠 반해버렸네
10,2022-07-23 16:15,소설 읽고 다시 정주행~
10,2022-06-01 16:24,재밌당!!!!
10,2022-05-07 13:20,도깨비 개패고싶네
10,2022-04-20 22:18,.
10,2022-04-19 20:48,와 이부분 그냥 적당히넘기면서 읽었던기억인데.그림으로 보니 소름끼친다
10,2022-04-14 21:47,아 도깨비 개귀엽게 생겼네 뽀뽀 딱대
10,2022-04-13 16:34,역시 시라무렌!!!
10,2022-02-26 07:05,화신체 안건드리면 수영하자
10,2022-02-24 12:56,퀄리티 최고 진짜 ㅡ............
10,2022-02-18 01:05,나 다 볼 용기가 안 나..
10,2022-02-16 15:31,군인 아조씨 귀여웡그리고 쥔공 개멋져
10,2022-02-14 16:07,김독좍.
10,2022-02-09 22:48,주인공 넘 멋있어... 덕자님! 오늘부터 1팬!!
10,2022-02-05 07:13,불의를 놀랍도록 잘 참았대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10,2022-02-03 22:25,도깨비 : 아 얘들 디아X로 잡았다곸ㅋㅋㅋㅋㅋㅋ
10,2022-01-22 14:15,전개는 안느린데 웹툰작가님이 완결까지 가능하실지..만수무강하십쇼..
10,2022-01-19 14:03,주인공을 피하려던게 아녔어?
10,2022-01-19 10:42,저때는 이현성이 겁나 쎄질줄 알앗는디..
10,2022-01-10 15:56,십덕들 조아하겠네 웹툰꼬라지ㅋㅋ
