Episode,Date,Review
9,5일 전,저거 3번 19xx회차 유중혁임
9,2022-10-09 22:52,저 애 되게 수상하
9,2022-10-05 17:04,ㅋ
9,2022-09-28 12:17,원래 김독자가 보던 웹소설 주인공이 악역이에요? 미지의 인물 무섭네 ㄷㄷㄷㄷㄷ
9,2022-09-20 21:06,손오공이 나오누 ㅋㅋ
9,2022-09-11 20:14,아이.. 대댓 보다가 스포당했네 ㅡㅡ
9,2022-09-11 18:41,배후 이름이 하나같이 중2병이네 ㅋㅋㅋ
9,2022-09-07 17:57,대천사가 제일 좋아보였는데
9,2022-09-04 18:30,ㅋㅋㅋㅋ 은밀한 모략가가 별거 아니래 ㅋㅋㅋㅋ
9,2022-08-28 19:43,아니 진짜 개잼있다 화산귀환 다음으로 초반부에 이렇게 재밌었던 적은 처음이에요
9,2022-08-28 13:53,아아.. 위대한 모략 이시여!!
9,2022-08-21 14:12,와 진짜 너무 재밌음...
9,2022-08-20 23:53,ㅇㄴ 진짜 스포댓글에 스포하지 말라고 한마디만 안적어도 아무도 스포한지 몰라요. 제발...
9,2022-08-19 14:44,왜... 주인공을 만나면 안되죠? 궁금하다~ 다음화 호다닥~
9,2022-08-14 07:55,아니 그럼 할머니는?
9,2022-08-06 22:53,빈약한 관형사 은모ㅋㅋㅋ
9,2022-07-26 21:24,제천 대성 배후 하고싶다
9,2022-07-19 23:41,제천대성 전투씬 벌써 보고싶다 하..ㅋㅋ
9,2022-07-17 16:41,전독지자적시점
9,2022-07-04 16:07,근데 김독자 말고 다른분들도 저 파란창 뜨나요? 예를들어 어떤 성좌가 호감을 가진다 이런거
9,2022-06-28 18:58,스포당했다 999중혁아
9,2022-06-14 13:46,은밀한 모략가 뒤지게 간지나네
9,2022-05-25 03:04,은밀한 모략가가 약해보인다니...
9,2022-05-21 20:41,엄청 유명한 소설이었나보네.. 웹툰으로 첨보는데 재밌다 
9,2022-05-11 08:02,어 유일한 출입구가 지금 공격받는쪽 아닐까요?스포 아니고 추측이에요...
