Episode,Date,Review
18,2022-10-01 11:15,천인호 눈뜨니까 티벳여우같이 생겼당
18,2022-09-21 18:32,개복칩ㅅㅂㅋㅋㅋㅋㅋ
18,2022-09-21 02:33,재밌당
18,2022-09-14 22:18,우와.. 이제서야 보네ㅠㅠㅠㅠ 친구들이 추천해줬을 때 봤어야 했는데 ㅜㅜㅜㅠㅠㅠㅠ 정주행중 재밌다
18,2022-09-12 22:22,은밀한 모략가를 ■■■이라 생각하고 보니 좀 새롭네
18,2022-08-31 19:55,제가...소설까지 읽을 엄두가 안나요...
18,2022-08-26 11:48,깨알 혼잣말 좋아합니다 ㅋㅋ
18,2022-08-24 22:01,그냥 다 죽여 쓰비
18,2022-08-23 04:53,엄마랑 같이있는 아이는 누구죽인거?
18,2022-08-21 16:59,뭔 다같이 구해와 저건 독자건데
18,2022-08-18 00:52,다 죽이고싶다
18,2022-08-10 01:51,머야 나만몰라요? 뭔데 왜 다 내용 알고있는건데요 왜 다 정주행 여러번 한건데요
18,2022-08-02 14:06,각자 먹어야지;;
18,2022-08-01 20:27,ㅋㅋ
18,2022-07-29 01:33,독자가 가져왔으니까 독자 맘대로 하는거지 왜 불공평하다고..?
18,2022-07-25 08:43,그림이 아인슈타인
18,2022-07-17 17:11,선넘네
18,2022-07-17 14:36,개복칩ㅋㅋㅋ
18,2022-07-11 16:21,아니 천인호 지금 처음 표정 보니까 아냐 레전드짤 같다
18,2022-07-10 18:45,아미친 정주행중인데 천인호 동태눈깔같이 웃을때 아냐같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18,2022-07-09 14:36,꼬우면 니들이 구해 ni미럴것들아
18,2022-07-02 00:36,정희원 내이름인데
18,2022-06-26 16:03,은밀한 모략가 작가인가? 왤케 떡밥을ㅋㅋㅋㅋㅋㅋ
18,2022-06-16 20:14,ㅋㅋ 유중혁쉑 지얘기하니까 좋아하는거봐ㅋ
18,2022-06-11 17:15,정주행중에 발견한개복칩 ㅋㅋ
18,2022-06-11 17:12,"개복칩 = 유중혁 ㅋㅋㅋ

독자가 과자를 권하는
장면에서 개복칩 
헤어스타일 유중혁
ㅋㅋㅋ"
18,2022-06-08 15:46,아 내이름 한경인데 한경그룹.. 씁... 
18,2022-06-06 23:01,이현성씨는 칸트가 좋아하겠다
18,2022-06-02 09:09,"이건 웹툰이냐 영화냐  도저히 쿠키로만 보는게 죄송한 웹툰게다가 난 지금 무료로 정주행중
신이시여 감사합니다"
18,2022-06-01 21:58,저런 놈들은 걍 무력제압 밖에는 답이 읎드라
18,2022-06-01 14:40,너무 늦게 온 뉴비... 존잼이댜 ._.
18,2022-05-26 04:40,아니 천인호 중년남성일줄 알았는데 웹툰에서 보니 환상이 깨지는것도 묘미네
18,2022-05-25 09:57,아기들은 첫번째 시나리오 어케 통과햇음?
18,2022-05-24 18:35,그냥 죽여
18,2022-05-22 15:50,다보고 보니 천인호가 높은자리주겠단 말에 절로 코웃음나옴ㅋㅋㅋㄱㄲ
18,2022-05-18 21:55,헐 어떡해요..?저거..저...
18,2022-05-17 22:53,과자같은거 챙길거면 파이류 챙기지칩같은건 배가 안부른데
18,2022-05-17 18:26,길영이 품에 안기는거 너무 귀엽다.....
18,2022-05-09 15:23,...추리발동!(99.9%의 확률로 실패 합니다)아 생각안남ㅋ (발동에 실패했습니다)
18,2022-05-02 19:31,먹을거뺏으려는 간악한고양이쉑한테서 식량을지키려는 와기햄스터같음 존나귀엽다
18,2022-04-28 19:47,👉🏾독자 금호역 동료들 다시 만남 길영이 독자보자마자 폭안기는거 존나 귀여워 시발
18,2022-04-27 14:49,아니 주인공이 혼자 구한 식량인데 왜 내놓으래 아 개빡쳐 희생안하고 꽁으로 날로 먹으려고 하네.. 그거 주인공이 혼자 가져 온거란 말이라고!!!! 왜 나눠줘야 되냐고. 주인공꺼니까 주인공 마음대로 해야지 무슨자격이 있다고 그러냐 .. 재수없어
18,2022-04-26 01:22,그냥 다 죽이면돼지 ㅎㅎ
18,2022-04-24 20:30,은밀한 모략가 호감이여
18,2022-04-20 23:11,.
18,2022-04-08 07:41,실제면 저럴사람들 많을텐데 3자입장이라고  참ㅋㅋ
18,2022-04-06 12:27,아니 내가 구해온건데 왜 뺏어 자기가 구해온건데 주던 말던 자기 상관이지 지가 뭐라고 저럼 저런거에 넘어간 시민들도 이상함 그냥 자기 살려고 하!어이업네;;
18,2022-03-31 21:48,니들이 구하던ㄴ가! !!!!!!!!!!
18,2022-03-31 14:26,저 군인 개귀엽네ㅋㅋㅋㅋㅋㅋㅋㅋ
18,2022-03-30 23:27,"천인호 저저 천인공노할,,,!"
18,2022-03-30 07:45,저런류의 인간을 직접 경고 당해보면 얼마나 잣같은지 알게됨
18,2022-03-29 19:26,희원언니 ㅋㅋㅋㅋ
18,2022-03-24 00:57,오늘 처음 봤는데 벌써ㅜ여기까지 읽었어여ㅠㅠㅠㅠㅠ 넘 재밌어ㅠㅠㅠㅠ출근해야하는데ㅠㅠㅠㅠ 잠 못 자ㅠ
18,2022-03-23 23:45,와 욕이 콸콸 나오네?
18,2022-03-23 15:55,쫄아서 천인호한테 빌빌기던것들이 말이 많네 꼬우면 니들이 식량 구해오던가
