Episode,Date,Review
103,2일 전,서로 다른기억이지만.. 독자와함께한 유승이의기억또한 흘러들어갔다ㅠㅠ..  행복해지자 유승아
103,2022-10-05 02:14,신유승 뭔가 눈물나요ㅜㅜ슬퍼
103,2022-09-29 02:02,유승이가 젤로 예뻐 ❤️ 
103,2022-09-27 12:12,성별바꾸기좋아하는놈도대체 누구지?
103,2022-09-13 23:16,중혁이 묶여있었는게 다행임
103,2022-09-13 01:25,성별 바꾸기를 좋아하는 사람 상하이 조야?
103,2022-09-11 01:09,눈물나
103,2022-09-03 19:29,독자개간지
103,2022-08-29 07:43,성별좌 한결같네
103,2022-08-27 01:01,스토리 쩐다 진짜... 싱숑 천재임?
103,2022-08-26 17:00,ㅋ
103,2022-08-11 21:19,미쳤다 .. 이런 감동 몸에 돋는 소름 오랜만
103,2022-07-30 01:25,및 그러고 보니까 저 중에 빤쭈는 없잖아 ㅋㅋㅋㅋㅋㅋㅋㅋ
103,2022-07-27 04:50,ㅇ
103,2022-07-25 16:07,매번 봐도 마음이 참 흑
103,2022-07-23 22:56,독자는 유승이를 2번이나 살려줬네
103,2022-07-21 13:32,ㅠㅠㅠㅠ 
103,2022-07-18 16:39,성별바꾸기를 좋아하는 성좌는 누군뎈ㅋㅋ
103,2022-07-13 12:29,당연히 소설 속 인물들은 서로 속마음을 몰라 갈등하겠지만 독자인 우리들은 그 마음들을 모아 합쳐서 작품을 해석할 수 있다는 건가 대단
103,2022-07-12 03:01,독자 살아서 왔을 때 다들 달려온 거 진짜 심금이 울린다
103,2022-07-10 21:14,??????
103,2022-07-01 18:14,저러는데 갑분싸로 조연이달려들어서 죽인다면....
103,2022-06-30 01:39,102
103,2022-06-29 00:31,성별바꾸기 좋아하는 왕은 뭔데 ㅋㅋ
103,2022-06-26 23:10,유중혁 안 묶여있었으면 쪽팔려서라도 독자 죽였을 듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
103,2022-06-19 00:16,대체 분량이 뭐가 적다는거임? 114컷인데?
103,2022-06-15 00:36,성별 바꾸기를 좋아하는 성좌가 아쉬워 합니다 이새낀 뭐냐 ㅋㅋㅋㅋ
103,2022-06-12 21:14,성별바꾸기를 좋아하는 한 성좌가 아쉬워 합니다 왜 언급이 없지? ㅋㅋㅋ 개웃긴데 ts ㄷㄷ ㅋㅋㅋㅋ
103,2022-06-12 18:44,"ㅇㄴ 얘 왜 외복사근이 있는거임?????김독자 이 호리호리한 오타쿠가 어떻게...?
이것도 체근민 영향 받은거임..??"
103,2022-06-09 10:40,서울 멸망 확정
103,2022-06-07 12:51,이게 맞지... 천년의 시간을 견디다 돌아와보니 하는소리가 이번엔 자신을 죽이겠다고?
103,2022-06-07 09:47,성별 바꾸기를 좋아하는 성자는 누구일까
103,2022-06-05 23:34,와... 처음에 독자가 이어질 수 없는  미래의 유승이랑 어린 유승이의 두 사이를 이어주고 있다는 연출 진짜 개쩐다
103,2022-06-04 14:52,@loveNF 시간 제한이 없잖아.......못 죽이면 신유승이 서울을 멸망시킬 거라는 거잖아...잼민이들 수준 낮추는 거 봐. 이거 15세 이상인 놈들만 봐라
103,2022-06-01 17:39,유죄인간이네 완죠니
103,2022-05-31 22:04,안죽였는데 서울 멸망 안하는거 실화냐?
103,2022-05-30 23:49,...김독자? 에서 잠깐 피난옴...ㅋ
103,2022-05-30 21:55,.
103,2022-05-28 11:35,성별 바꾸기 좋아하는 성자가 누군뎈ㅋㅋㅋ
103,2022-05-27 21:31,"""김독자의 성별 바꾸기를 좋아하던 성좌가 아쉬워합니다"" 미친ㅋㅋㅋ"
103,2022-05-27 01:44,스토리전개봐 미쳐..대박이야..
103,2022-05-26 16:35,도쨔야.....
103,2022-05-26 15:13,유승이애기... 독자 보고 안광 생기는게....ㅠㅠㅠ
103,2022-05-25 22:06,ㅇㅓ 미친 저 셔츠 뭔데 성능이 저리좋아.    자동수복됬네!
103,2022-05-25 16:06,잘봤습니다 
103,2022-05-25 13:58,와우
103,2022-05-25 11:08,아아
103,2022-05-25 09:06,대한민국에도 재앙이 하나 있는데언제 죽이나요?
103,2022-05-25 08:51,근데 동료들 죽은 엑스트라들 입장에서는 좀 하무할듯
103,2022-05-25 00:25,7777777
103,2022-05-24 22:51,언제나오냐
103,2022-05-24 13:56,캐슬 언제 오누 만신이여ㅕㅕㅕ
103,2022-05-24 11:16,비형이 죽다니  너무 한거 아니에요!
103,2022-05-24 11:11,크 명작이네요
103,2022-05-24 10:35,항상 잘보고있습니다!역시 대단하시군요 오늘 나온것도 잘봤습니다웹툰 만드느라 힘드실텐데 계속 연재해주셔서 감사합니다 연재보다 작가님 건강을 생각해주세요!
103,2022-05-24 09:47,아닠ㅋㅋㅋ유중혁 살아날때 성별을 바꾸기를 좋아하는 성자 왜 아쉬워 하냐고 ㅋㅋㄹㅋㄹㅋ개웃기네 ㅋㅋㅋㅋ
103,2022-05-24 04:08,전독시 관심 80만돼따 ㅠㅠ 축하해요!
103,2022-05-23 22:44,싱숑작가님이 살수있는방법=다음화를 준다
103,2022-05-23 22:22,중혁이 묶여있는데 눈앞에 알몸 독자 뾰로롱 나타나면 빡칠만도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
103,2022-05-23 20:17,"나는 너를 오랫동안 기다려왔어...나의 딸 ^^
시바앗!"
103,2022-05-23 17:18,이제 제꺼니까요 하하핳
103,2022-05-23 16:50,ㅠㅠㅠㅠ 따뜻하다 뭔가
103,2022-05-23 13:34,ㅎㅇㅌ
103,2022-05-22 22:32,??? : 내팔 돌려줘..!!!!
103,2022-05-22 13:43,오
103,2022-05-22 07:37,ㅠㅠ
103,2022-05-22 01:28,아~  하루종일 첨부터 쭉~ 정독했습니다.잘 봤습니다 재미있어요
103,2022-05-21 23:38,미리 관심80만 축하드려요😏❤🎉
103,2022-05-21 23:38,애들아 관심 곧 80만 된다 존버타라
103,2022-05-21 21:36,"아니ㅣㅣㅣㅣ정주행 다봣다!!
개 망하아아아아알"
103,2022-05-21 15:57,서울:??뭐야 살려줘요
103,2022-05-21 15:19,그렇게 서울은 멸망했다
103,2022-05-21 04:48,"' 범람의 재앙 신유승을 처치하시오 ' 하지만 그는 신유승을 죽이지 않겠다고 선언한다. 

개인적으로 이 만화를 보면서 가장 좋아하는 부분이다, 항상 부조리한 시스템과 반대로 행동하는 주인공의 전개가"
103,2022-05-21 03:07,와중에 성별 바꾸기를 좋아하는 성좌 개웃기네 ㅋㅋㅋㅋ
103,2022-05-20 23:58,못생긴왕 왜이리 잘생기게 나와?
103,2022-05-20 22:18,아...나도 빨리 보고싶은데 그 300원을 못내서 이러고 있다니...
103,2022-05-20 20:17,벌써?
103,2022-05-20 18:11,ㅈㅈ
103,2022-05-20 17:20,소설에서는 독자 한번 죽일 표정이었는데웹툰은 다섯번은 죽일 표정이네
103,2022-05-20 13:03,내가 전독시에서 가장 좋아하는 화가 다음주나 다다음주인가? 졸라 기대된다.
103,2022-05-20 12:33,아니 진짜 연출 뭐야 작가님 사랑해요..ㅜㅠ 한화마다 연출에 감탄하고 작화에 감탄해요
103,2022-05-20 08:07,성별 왜 그대로인데
103,2022-05-20 05:08,유중혁 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
103,2022-05-20 01:59,소설 몇권임??
103,2022-05-19 23:24,안 죽이면 서울 멸망인데.....
103,2022-05-19 23:08,옷이 안찍어졌어...!
103,2022-05-19 21:29,도깨비 요쯤에 개팼던거로 아는데 언제 나오지
103,2022-05-19 20:15,존나 재밋다 ㅋㅋ
103,2022-05-19 17:03,분량 적지도 않은것 같은데… 그림이 오져버려서인가
