Episode,Date,Review
52,2022-10-01 14:16,재앙 ㄷㄷ 
52,2022-09-16 01:25,ㅇ
52,2022-08-31 00:38,후발주자라서 저는 바로 다음 편으로 넘어갑니다만 부디 작가님들께서 단 며칠이라도 충분히 쉬셨기를 바랍니다
52,2022-08-30 21:41,분명 정민섭이 유중혁은 쎼니까 혼자 있어도 되겠지 이러고 들어간다
52,2022-08-25 12:24,ㅋㅋㅋ 이현성은 유명한데 정희원은 아무도 못 알아보니까 영문도 모르고 시무룩해진거봐
52,2022-08-24 22:36,와 표현 방법 봐 영화같아
52,2022-08-24 14:15,브레스 피해욧!!!!
52,2022-08-16 12:34,우와.. 다시 보니까 독자가 유중혁 얼굴 쓰고 있는 부분에서 중간에 희미하게 선 같은걸로 가면이라는 거 표현해주고 있네 작가님 세심함에 감탄하고 갑니다 bb 
52,2022-08-10 18:13,공격력 1엉엉엉엉 럳렫령련 ㅇ
52,2022-08-10 18:12,옺력력혀 역량 청양 
52,2022-08-10 18:12,총령력력
52,2022-08-03 23:20,나왔네 염생이 양아치 새끼 
52,2022-07-06 15:00,독자..쪼매 어색하다..그래도 잘생겨서 행복
52,2022-07-05 02:25,비형이 꾸민 줄 알았는데 다른 도깨비였구만
52,2022-07-01 16:52,"진짜 다른 주인공들은 모두를 위해 저것을 쓰러트려야 합니다!!!!이러는데 독자는 "" 아뇨,꿈도 꾸지 마세요.""이러는게ㅋㅋ"
52,2022-06-17 08:38,김독자는김독자군아 유중혁의탈을써도 유중혁이아니다 ㅋㅋㅋ
52,2022-06-16 21:54,테일즈런너야 뭐야 ...
52,2022-06-15 22:19,존댓말을 왜써..컨셉 들키려고;;
52,2022-05-20 20:42,와 다시보니깐 윤중혁 얼굴이랑 독자 피부톤이 다른거.... ㄷㄷ 사소한 디테일 ㄱㅅ합니다 
52,2022-05-15 13:17,둠피스트 드래곤 됐누
52,2022-04-29 03:21,👉🏾중혁이의 초반귀여움을 아는 독자
52,2022-04-21 02:00,.
52,2022-03-31 21:34,너무 재밌어서 순삭 ㅜㅜㅠㅠㅠㅠ 안돼애애애애애애
52,2022-03-21 01:26,애매하다 중혁이도 일단 잘생기긴했어 근데 독자도 잘생겼단말야? 뭔가 다른 잘생김
52,2022-03-20 22:51,ㅋㅅㅋ
52,2022-03-17 12:29,523
52,2022-03-16 20:57,아니 뒤에 엑스트라 남자들 왜 유중혁 얼굴보고 얼굴 붉히는뎈ㅋㅋㅋㅋㅋㅋㅋ
52,2022-03-15 21:07,숫자 5 아님 2나 3? 그립습니다...
52,2022-03-14 19:14,그러니까 저중에 많이 읽은 놈이 독자랑은 대략 60배는 넘게 차이난다는 거지?
52,2022-02-20 14:45,브레스!!!!!피해욧!!!!!!구석으로!!!!!!!!
52,2022-02-16 20:45,저거 다 등장인물이아니라 실제사람들인데 너무쉽게죽이고죽는다ㅠ
52,2022-02-14 12:49,우리도 청와대에 재앙이 있는데~~
52,2022-02-04 13:03,"이야아 저분이 바로 세계서열1위 유.중.혁? 강.철.검.제.이.현.성과 해.상.제.독.이.지.혜도 있어! 망.상.악.귀.김.남.운은 어딨지!? 뭐 아무렴 어때! 사랑해요 우★윳☆빛★깔☆4★대☆천★왕☆!![system] 이현성, 정희원의 손발이 소멸되었습니다."
52,2022-01-31 20:22,재앙
52,2022-01-28 13:30,브레스!!!!!!!!!!!! 피해욧!!!!!!!!!!!! 구석으로!!!!!!!!!!!!!
52,2022-01-20 14:53,재앙급 몬스터도 5등급으로 나오는데 그럼 1등급은 얼마나 위험한거에요?? 주인공이나 유중혁은 쳐다도 못볼정도인가요
52,2022-01-20 10:41,주인공이 죽겠군
52,2022-01-14 22:04,지금하차하면 몇번째일까?
52,2022-01-06 03:08,51
52,2021-12-26 10:24,중혁이 절생기긴했다.. 자꾸 스크롤 멈춰서 확대해 보게 됨
52,2021-12-13 01:54,중급도깨비 개귀엽다ㅋㅋㅋㅋ취향
52,2021-12-09 04:19,안국
52,2021-12-04 09:34,자취방이랑 점점 가까워지고 있어 ㄷㄱㄷㄱ
52,2021-12-03 22:28,잘봤습니다 
