Episode,Date,Review
24,23시간 전,아 강하게 나오니 속이후련..
24,2일 전,ㅈㄴ 카리스마 있어
24,6일 전,저 파브르는 훗날 강형욱을 만나게 된다.이 정도는 스포 아니지?
24,2022-10-03 12:53,그러네 미궁 실로 탈출하기 그리스로마신화네
24,2022-09-28 03:31,뭐야 왜저래 
24,2022-09-27 03:19,아리아드네나 테세우스가 후원자인가보군
24,2022-09-18 15:59,미로를 틸출하는 실? 이거 그리스 로마 신화에 나오는 내용이잖아 ㅋㅋㅋㅋㅋㅋㅋㅋ
24,2022-09-17 10:58,처음부터 금호역 사람들 서술할 때 이 사람들은 살인자다 라고 한 거 덕분에 저렇게 팔 잘라도 괜찮게 볼 수 있는듯
24,2022-09-14 15:30,고구마가 아니라서 넘 좋다
24,2022-09-11 21:24,독자ㅋㅋㅋㅋㅋ 기존쎄
24,2022-09-09 02:07,도깨비 왤케 귀여움?ㅋㅋ
24,2022-09-07 19:45,와 고구마 절대 안먹을듯 만약 하나 먹어도 사이다를 100개씩 주네
24,2022-09-07 19:31,맡겨놨나 뭘 돌려주세요야
24,2022-09-05 14:11,진짜 극혐이네 새끼들
24,2022-08-31 20:37,직장인이 벌크업해서 먼치킨이 되었어요!
24,2022-08-31 01:25,근데 죽여도 코인 못 얻잖아
24,2022-08-28 18:48,오빠 멋져요 사랑해요
24,2022-08-25 22:00,금쪽같은 내 새꾸
24,2022-08-24 21:46,원래 저런 상황에서 도움이 안되는 도태된 인간들은 사라지는게 맞지
24,2022-08-21 17:29,개간지
24,2022-08-20 12:53,희원: 그 칼은요?독자: 제겁니다 제 마음대로 할 수 있습니다
24,2022-08-17 20:14,흐어어어어ㅓ어어어엉 ㅠㅠㅠㅠ 비형아  ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 왔니? ㅠㅠ
24,2022-08-17 17:27,기생충같은 것들 ㅡㅡ
24,2022-08-17 02:06,존잘 결혼해줘
24,2022-08-15 23:18,정의 공정 분배 외치며 선동하는 자들을 조심해야한다 그들은 속셈이 있는 자들이다
24,2022-08-11 13:03,은밀한 모략가가 뭐가잇다 이거진짜임
24,2022-08-10 22:41,자닌해
24,2022-08-10 17:28,아 마지막 컷 넘멋져
24,2022-07-28 19:17,요즘은 이런걸 가스 라이팅이라고 하던데맞나요?
24,2022-07-24 23:56,개사이다진짜
24,2022-07-22 21:40,와ㅏㅏ 사람 팔 자르는 거 존나 속시원하고 좋다 휴ㅠ
24,2022-07-22 09:51,인호새기는 뭔 독자를 OOO으로 아네 그냥 다 썰수 있는거 계속 살려주고왔더니만
24,2022-07-15 23:39,"실푸는거면 아무리봐도... 그리스로마신화에서 
미노타잡고 라비린토스 탈출할때 
테세우스?가 실타래묶어뒀다가 
다시 따라가서 탈출한 그거지?
아리아드네 공주...던가?"
24,2022-07-14 21:49,드디어 돌아왔구나 비형쿤~
24,2022-07-10 00:53,하 오랜만에 고구마 없는 전개다
24,2022-07-09 20:18,고기가 무슨 몸집만햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
24,2022-07-04 19:28,와 존나 쎄해... 개좋아
24,2022-06-23 21:19,하아하아하아하아하아
24,2022-06-23 19:37,사이다..
24,2022-06-23 03:01,독자 넘 맘에 든다 보면 볼수록 시원하누
24,2022-06-18 09:56,사이다 ㅎㅎ
24,2022-06-15 16:32,와 존나 카리스마 있어
24,2022-06-13 19:03,"독자 무조건 선이 아니라 딱 상황 따라서 움직이는거 너무 멋있음,,, 성격이 엄청 입체적이게 느껴진다 ㅜ.ㅜ"
24,2022-06-11 22:24,사이다~~크
