Episode,Date,Review
64,10시간 전,진히로인이 한수영 채고다!!
64,1일 전,레!몬!사!탕!
64,2022-10-10 10:07,한수영 개예쁘다
64,2022-10-03 22:42,소설다보고 몰아보는 중인데 수영이 이렇게 그리시다니 캬
64,2022-10-03 22:18,미친 연산군이네
64,2022-09-25 17:07,패왕 ㅋㅋㅋㅋㅋㅋ 짱이다
64,2022-09-22 02:11,넌뒤졌엌ㅋㅋㅋㅋㅋㅋㅋ
64,2022-09-18 15:30,넌 뒤졌댘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ켘
64,2022-09-18 03:19,한수영등장 와드
64,2022-09-16 20:52,"유중혁이 말한 처음이자 마지막 비속어 ""김독자 넌 뒤졌어"" ㅋㅋㅋㅋㅌ"
64,2022-09-15 08:14,한수영 이쁘긴 이쁜데 표절 작가라고 하니까 정이 안감...
64,2022-09-14 00:32,119화 베댓보고 온사람?!
64,2022-09-12 00:21,ㄷㄷ 
64,2022-09-09 21:15,"폭군왕...허무해라,,,"
64,2022-09-07 13:00,ㅋㅋㅋㅋㅋㅋ 이러던 울 쭝혀기가 나중엔 ..ㅎㅎㅎㅎ
64,2022-09-07 07:44,"독자: 됐다ㅋㅋ중혁: 넌 뒤졌어
독자: ㅈ됐다 ㅋㅋ"
64,2022-09-04 00:38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ 넌 뒤졌어...ㅋㅋㅋㄱㅋ 왜 아무도 우리 중혁이 다체 버린거 말 안해줌ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
64,2022-09-02 21:10,아... 폭군왕 엑스트라 소시민 치고 잘생겼는데 안녀엉..
64,2022-09-01 21:45,개무서워...저 여자는 본체가 맞는 거야??
64,2022-09-01 02:51,방가
64,2022-08-29 18:01,고래싸움에 새우등 터진다니ㄲ
64,2022-08-28 22:21,만나자마자 뒤졌어 하는건 찐친 아니냐고...
64,2022-08-25 02:56,연산군이었냐
64,2022-08-22 15:48,하아 쒸 수영누나아아ㅠㅠㅠㅠㅠ보구팠다구우
64,2022-08-19 23:53,생각보다 가짜 작가가 예쁘다
64,2022-08-18 01:57,근데 진짜 그림 잘 그리시네 중혁이 진짜 잘생겼넹
64,2022-08-17 00:43,아놔 유중혁 또 왜 빡친건데요
64,2022-08-13 23:40,중혁이 원래 유명하지만 모두가 중혁이를 왕이라고 알았을 때의 그 뿌듯함이란!
64,2022-08-13 10:23,이쁘다 한수영
64,2022-08-10 00:18,패왕이자 콰왕 유중혁 다시보러왔다 ㅋㅋ
64,2022-08-09 23:17,"覇者, 제후의 우두머리)와 왕자(王者). 패도(覇道)와 왕도(王道)"
64,2022-08-09 00:51,한수영 등장컷만 계속 보고있음..ㅜ
64,2022-08-07 15:41,운명의 정실 한수영
64,2022-08-04 21:58,독자는 무슨왕이에어?
64,2022-08-02 17:52,ㅋㅋㅋㅋㅋ빡칠만하지 ㅋㅋㅋㅋ
64,2022-07-31 02:47,"한수영이 보석7개를 모았군, 이제 소원을 빌수있다"
64,2022-07-30 23:55,아존잘..
64,2022-07-29 18:39,ㅈㄴ섹시하노
64,2022-07-28 20:07,왔다!! 드디어 왔다!!유중혁이 왔다!!!
64,2022-07-28 15:27,중혁이 왜 화나있음?
64,2022-07-27 19:50,난 유중혁이가 화내는 게 그렇게 좋더라..^^
64,2022-07-23 13:01,한수영 드디어 나왔네 ㄹㅇ
64,2022-07-20 17:25,베댓 개웃기네 근데 정용후 왜 잘생겼냐
64,2022-07-17 20:50,정주행중인데 한수영 등장부터 좀 귀엽
64,2022-07-14 17:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
64,2022-07-12 11:37,아 나는 이 둘이 티키타카 너무 시랑스러워
64,2022-07-11 14:55,수영 눈나....
64,2022-07-07 15:09,하 수영이랑 중혁이 둘다 ㅈㄴ 좋네
64,2022-07-06 21:22,진짜 찐친 같은 기분 ㅋㅋㅋ
64,2022-07-06 18:45,히힛 유중혁이닷 헤헿
64,2022-07-05 07:09,아 김독자 능글거리는거 개좋음 ㅋㅋㅋㅋㅋㅋ 우리 개복치랑 잘 놀아줘~
64,2022-07-05 07:09,아 김독자 능글거리는거 개좋음 ㅋㅋㅋㅋㅋㅋ 우리 개복치랑 잘 놀아줘~
64,2022-07-05 03:52,독자야..너 죽겠는데?
64,2022-06-29 07:28,그림체 좋다좋다 연출도 좋다
64,2022-06-26 20:10,심지어 패왕이란 명칭도 잘어울려..
64,2022-06-14 02:45,수영아 기다렸어 나는 너뿐이야 내새끼ㅠㅜㅜㅠ
64,2022-06-13 21:29,유즁혁이 왜 화났음?? 아직도 이해가 안됌
64,2022-06-10 05:18,역시 표절자 하는 짓이 여자같드만 역시나였네 ㅋㅋㅋㄱㅋ 반박시 여자
64,2022-06-09 23:00,ㅇ
64,2022-06-06 20:00,중혁이가 어디서 헤어졌나 곰곰히 생각해보니깐 저번에 이지혜한테 연애편지(?) 전해달라고 하고 왔었는데 그 쪽지땜에 저렇게 빡친거 아녀?ㅋㅋㅋㅋㅋ
64,2022-06-05 23:27,한수영 캐릭터 디자인 최고다ㅜㅜ
64,2022-06-04 20:01,왤케 화났니...진정하세욧..흥분돼자나..
64,2022-06-04 18:37,중혁아!!!!!!! 너만 나오면 왤케 흥분될까!!!!!! 얼마나 재밌어질라구ㅋㅋㅋㅋㅋㅋㄱㅋ
64,2022-06-03 19:37,와씨 한수영 개존예
64,2022-05-28 23:56,"표절X 오마주, 레퍼런스, 패러디O 예쁘면 용서되지"
