Episode,Date,Review
11,2022-10-06 00:35,이런 전개 넘 좋아. 호구력 ㅋㅋ 근데 김남운이 저거 지 스킬 쓸 때에는 간지 나는데 주인공이 쓰니까 간지없다.
11,2022-09-30 19:40,조금 늦네 하는게 뭔 약속이라도 한것 마냥ㅋㅋㅋㅋ
11,2022-09-28 12:25,주인공 기다리고 있었구나 ㅎㅎ
11,2022-09-17 14:31,최신화 보다 여기 독자 보니 얼굴이 좀 어른 스러워 졌구나 독자야
11,2022-09-13 20:33,죽고 싶지 않아~ 딴 딴
11,2022-09-11 20:29,호구력ㅋㅋㅋㅋㅋㅋㅋ
11,2022-09-07 01:47,어의없는 희생당하고 후원받는 우리 독잨ㅋㅋㅋ
11,2022-09-03 17:13,아 3707호차에 있던 애랑 건너는거야?
11,2022-09-03 17:10,엥? 탈락해서 터졌는데 김남운 머리가 있어?
11,2022-08-25 15:38,할머니 좀비도 있네
11,2022-08-21 21:56,좀비 데리고 가면 짝수아니야?
11,2022-08-21 14:17,주인공?
11,2022-08-19 22:02,한명오 질질하는 쪽 다리 진짜 웃기네🤣🤣 고무고무여~
11,2022-08-03 04:15,ㅋㅋㅋ이번화 보고왔다
11,2022-07-28 05:11,남운아 너 얼굴 보러 왔다
11,2022-07-27 00:13,ㅋㅋㅋ보고옴
11,2022-07-26 23:35,이번화 보고 온 사람?
11,2022-07-22 23:18,김남운 머리 터져버린 설정인데 왜 붙어있는지 설명해줄사람?
11,2022-07-20 18:57,확실히 옛날 만화라 그런지
11,2022-07-17 20:13,역에 도착한 사람중 한명과 동시에 독자가 건너고 중간쯤 만나서 다시 돌아가면 되지 않을까와 같은 망상을 해보았습니다
11,2022-07-13 18:59,개복치  등장
11,2022-07-06 18:59,와 진짜 흑화하고 칼빵한 독자 표정 지렸다
11,2022-06-22 07:08,김남운이 누군지 궁금해서옴
11,2022-06-17 05:49,데우스엑스마키너 하니깐 걍 deu sexmachin e밖에 생각이안맘 ㅜㅜㅋㅋㅋㅋㅋㅋ
11,2022-06-09 18:29,죽고 싶지 않아~
11,2022-06-08 15:46,아 비유가 얘야???? 입 존나 잘 터는데?
11,2022-06-05 22:36,강제적 희생이라니 ㅋㅋㅋㅋ
11,2022-05-18 21:35,쟤 누구야..?팀원이 될려나..?!
11,2022-05-18 13:54,꺄알ㅇ아앙ㅇㄹㄱ
11,2022-05-03 23:14,주인공...나와라
11,2022-04-20 22:22,.
11,2022-04-19 19:29,드디어 우주개ㅆㄹㄱ살인마 주인공 나오나요~
11,2022-04-13 03:22,데우스엑스마키나를 여기서 보네... 걍 옛날 오페라에서 비극 일 때 신이 내려와서 희극으로 만들어주는 거라고 생각하면 됨...
11,2022-04-09 00:43,와씨 김독자 언제나 봐도 잘생김
11,2022-04-04 20:14,남운이는 두번 죽네 ㅠㅠㅠㅠ
11,2022-03-28 21:23,김남운 소설에서는 머리 터진 채로 나오는데 그냥 붙이셨네 ㅋㅋㅋ
11,2022-03-16 13:49,이쯤되니까 멸살법도 보고싶어지네 뭔 내용인겨
11,2022-03-11 14:14,미안해.. 남운아.. 너 보니까 갑자기 지우학 생각났어..
11,2022-03-09 15:41,책갈피 뭐지? 김남운의 능력을 책갈피했다가 주인공이 꺼내쓸 수 있는건가? 잘 이해안되네.
11,2022-03-01 08:07,중간에 독자가 혼자서 못 건널때 어떤 성좌가 당신의 호구력에 감탄합니다 호구렼ㅋㅋㅋ
11,2022-02-18 12:52,작화 레전드;;넘 좋다👍🏻
11,2022-02-17 18:53,죽고싶지않아 ㅋㅋㅋㅋㅋ 울고싶지않아 말투로 읽어버렷네
11,2022-02-02 01:59,은밀한모략가 생각하는 거 맘에드네
11,2022-01-19 07:18,김남운 두 번 죽넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11,2022-01-04 17:54,OOO 개잼있누
11,2021-12-29 17:30,10
11,2021-12-22 19:28,죽고 싶지 않아~
11,2021-12-18 20:26,호구력ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11,2021-12-16 17:20,절름발이 사기꾼이면 유주얼서스펙트 카이저소제?
11,2021-12-14 16:44,"소설에는 '당연히 배 나온 한명오의 전용 스킬일 리는  없고, 배후성의 성흔일 것이었다'고 되어 있는데 한명오 모습 소설 반영 안 한거 좀 아쉽네요."
11,2021-12-08 04:15,불쌍 2번이나 죽었어 ㅠ
11,2021-11-29 23:56,한명오 발 질질ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그냥 잘리는건줄 알았는데ㅋㅋㅋ
11,2021-11-25 23:47,근데 다리 건너편에서 한명서있어주고 독자가 건너오는건 안되남?
11,2021-11-24 23:11,호구력ㅋㅋㅋㅋㅋㅋ
11,2021-11-20 06:42,조금 늦네.이제 슬슬 올 때가 됐는데.
11,2021-11-20 05:45,은밀한 모략가 사람이네 호구는 호랑이 입 이라고바둑에서 쓰는건데
11,2021-11-18 22:38,잘봤습니다 
11,2021-11-18 04:26,스포성 댓글하나 웃겨서 다는데 스포니까 답글에다 씀
11,2021-11-15 20:45,"정보) 데우스 엑스 마키나는 직역하면 ""기계로부터 온 여신"" 이라는 뜻이다. 고대 그리스에서 행해지던 연극의 클리셰 중 하나이며,  기중기 같은 무대 장치를 타고 간지 풍기는 배우가 갑툭튀해서 ""나는 올림푸스에서 내려온 신이다"" 라고 자기 소개를 하더니 사악한 자를 벌하고 정의로운 자에게 상을 주며 혼자서 모든 문제를 해결한다. 그러므로 유상아의 배후성은 올림푸스 소속일 가능성이 높다."
11,2021-11-11 20:03,죽고 싶지 않~아⋯. 노래 자동재생ㅋㅋㅋㅋ 소설 볼 때는 안 그랬는뎈ㅋㅋㅋㅋㅋ 아 진짜 진지했는데 완전 깼어ㅠㅠ
11,2021-11-09 16:12,호구력에 감탄합니다ㅋㅋㅋㅋㅋㅋㅋ
11,2021-11-09 04:16,ㅇ
11,2021-11-04 05:57,이제 주인공 나오는 건가?
11,2021-10-25 23:06,작가님이 뒤를 봐주나ㅋㅋㅋ 필요한 스킬이 딱딱 나와
11,2021-10-09 08:29,독자 씹탑눈빛 볼때마다 미치겠음
11,2021-10-08 00:27,등장인가..
11,2021-10-06 13:30,안녕하세요
11,2021-10-01 15:12,드디어 그분인가 어서와라 귀여운 짜식
11,2021-09-29 14:45,유준현 등장
11,2021-09-25 20:07,태식이 사길 이스커에그 아니냐 씹관종인척하는 이스터에그
11,2021-09-22 20:56,근데 이제보니까 김남운은 왜 머리가 남아있지?
11,2021-09-22 20:01,정주행중
11,2021-09-20 14:27,💜❤💜❤💜
11,2021-09-20 13:18,호구력 미치겠넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11,2021-09-20 04:37,"저건 오덕아니면 다 못외워..3100편이 넘는 내용이고 10년동안본건데
독자 진짜 대단!! 👏🏻👏🏻👏🏻"
11,2021-09-17 22:55,마치 다이스 같은 기분이 드는건 나뿐인가;;;
11,2021-09-14 15:20,한명오 소설로 봤을때는 진짜 띠꺼웠는데 웹툰에서는 표정때문인가 개웃기네 ㅋㅋㅋㅋ
11,2021-09-13 12:03,그림체가 구리다
11,2021-09-09 23:49,우리 남운이 명계가서 거신병타고 노는거 생각하니까 기대되네
11,2021-09-09 19:13,"다리 부러진채로 걷는건 엄청 아플것같은데요, 대단하당 핫핫"
11,2021-09-03 20:49,데우스 엑스 마키나 어디서 되게 많이 들어봤다했더니 scp였어 큐ㅠㅠㅋㅋ
11,2021-09-02 03:55,유상아가 작가 아니냐?
11,2021-08-30 17:27,호구력 ㅋㅋㅋㅋ이야~ 그리고 부장님 ㅋㅋ 유상아한테 부축 받더니 배후성 능력?으로 아주 들체매고 가네 ㅋㄲ
11,2021-08-28 05:24,칼은 갑자기 어디서 나옴?
11,2021-08-26 02:17,영화로만듬 재미있겠당 ♡
11,2021-08-25 07:25,호구력ㅋㅋㅋ
11,2021-08-22 18:33,김남운 죽고싶지않아 할 때 세븐틴 울고싶지않아 동작이랑 가사 패러디 한 거 같아서 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
11,2021-08-19 04:30,"반대편에 있는애가 동시에 다리로 올라가주는건 안되는건가,,,완전 동시에 올라가는게 불가능해서 안되려나?"
11,2021-08-19 02:27,책갈피 능력 뭐고??!! 
11,2021-08-17 20:54,당... 신의... 호구력에... 감탄... 합니다... (대충 타자 치는 소리)
11,2021-08-16 15:51,어머..
11,2021-08-16 03:36,3000번째 댓!
11,2021-08-15 09:27,3000
11,2021-08-14 01:29,3000
11,2021-08-13 14:54,전참시 10화
11,2021-08-04 22:48,하 저 죽고싶지않아 볼때마다 울고싶지않아 톤으로 읽힘ㅋㅋㅋㅋㅋㅋ...남운아 미안ㅋㅋㅋ
11,2021-07-28 22:55,그런데 동시에 짝수의 인원이 건널 수 있는 거라면... 반대편의 사람이 다리 위에 올라서면 독자가 건너올 수 있는 거 아닐까?
11,2021-07-26 15:16,정주행 중간보고
