Episode,Date,Review
28,2022-10-10 16:21,뭐요 모브 ㅅ. ㅐ 😘🧡ㄲ. 😘🫶ㅣ가 ㅆ. 😍🥰ㅣ발❤️
28,2022-09-18 13:23,아니 소설 읽었다며 ㅋㅋㅋ 스토리 계속 달라질꺼면 왜 읽은 컨셉 잡은건데
28,2022-09-16 15:47,내새끼건들지마 이아저시야!!!!!!!!...😡😡
28,2022-09-11 21:41,아니 놔봐 저 새. ㅋ 가
28,2022-09-08 19:10,아항....대화까지 오는 여행기인가봐.ㅎㅎ
28,2022-09-07 20:21,부*마블이냐 땅 밟으면 돈내게?..
28,2022-08-30 19:47,칼잡이 눈나가 둘이나
28,2022-08-26 00:53,고지가 눈 앞인데
28,2022-08-24 16:35,돈 낸 김에 화장실 가면 될듯 유료화장실이었네
28,2022-08-06 18:26,"지혜 성좌는 이순신 장군 느낌인건가????사무라이라고 하니깐 뭐라고 하는 걸 보니
흠..."
28,2022-07-28 03:36,깡패:꼬마야 돈내놔???:니 목숨 내놔
28,2022-07-06 21:32,ㅋㅋㅋㅋㅋ
28,2022-07-04 19:39,아이고 길영아..
28,2022-05-18 17:08,여기 독자 대사에서도 떡밥이 나오는구나 ㄷㄷ
28,2022-05-12 03:19,돈 줄테니까 목숨 내놔.
28,2022-05-08 21:29,역시 3호선 이였어
28,2022-05-04 22:09,이때부터였어요 독자가 얼굴에 철판을 깐게...
28,2022-04-30 15:48,저 ㅅㄲ가?
28,2022-04-28 21:23,👉🏾독자일행 충무로 도착 독자사기 유중혁의 절친한친구랰ㅋㅋㅋㅋㅋ
28,2022-04-26 23:23,정확히는 유중혁에의해 씨-커맨더 한테 먹혔다가 살아돌아온 동료입니다^^
28,2022-04-25 00:28,3000
28,2022-04-21 16:27,3000번째 달달
28,2022-04-21 15:31,작가님ㅋㅋㄱㅋㅋ충무로 노선 그려진 부분 보는데 마침 그때 친구가 우연히 폰 화면 보고 저 어디 가는 줄 알았대요ㅋㅋㄱㅋㅋ
28,2022-04-21 03:04,절친이라쓰고 살아돌아온 미친녀석이라 읽습니다
28,2022-04-21 00:00,.
28,2022-04-20 00:26,나왔다 내가 제일 재밌어하던 캐릭터 공필두
28,2022-04-16 21:16,니가 뭔데 돈을 내놓으래
28,2022-03-28 20:18,OOO 어린애한테도 돈 털어먹냐?
28,2022-03-23 23:11, 지랄하네
28,2022-03-20 18:58,자 독자야 이제 너가 나서줘 이것만
28,2022-02-16 22:01,감히 길영이를 건들여?
28,2022-01-19 09:01,돈 내놔 빨리 돈 내놔 빨리 돈 내놔 빨리 그거 주황색깔 돈 내놔 빨리 돈 내놔 빨리 돈 내놔 빨리 그거 녹색깔-이끼 송민호 파트-
28,2022-01-12 20:09,"사무라이?????어이가 없네 ㅋㅋㅋㅋ
감히 전신 이순신을 모욕하다니!!!!"
28,2022-01-02 19:28,그거! 주황색깔!
28,2022-01-02 10:57,27
28,2021-12-29 23:07,야ㅡㅡ 애기는 건들이지마
28,2021-12-12 15:37,애기건드리지마........ ㅜㅜ 
28,2021-12-08 07:33,도온내놔 빨리 도온내놔 그거 주화앙색깔 빨리 도온내놔!
28,2021-12-06 08:56,"사이코패스 유중혁의 영웅담 따위 재미 없다면서, 넌 왜 3000편이나 소설 읽은거냐? 흠, 주인공이라 했지만, 데카메론처럼 주연, 조연들의 이야기가 각 시점에서 배치되어 있었던가? 주인공은 유중혁이지만, 그 시점은 계속 바뀌는 것인가? 그럼 나름 재밌겠네."
28,2021-12-01 22:07,잘봤습니다 
28,2021-11-13 20:12,여기서도 조물주위에 건물주가나오네
28,2021-11-09 04:54,ㅇ
28,2021-10-28 15:46,아니 급한거부터 처리해야지…….
28,2021-10-28 00:21,응 줄께
28,2021-10-21 00:37,"유중혁의 행보가 김독자가 아는 3회차와 묘하게 다른 이유는 지금 회차가 3회차가 아니고 1864회차 이기때문이다성좌, 은밀한모략가=1863회차의 유중혁이 이계의 신격이 된것"
28,2021-10-14 20:21,양아치 새끼
28,2021-10-08 20:13,충무로 하니까 충무로김밥 먹고 싶다
28,2021-10-05 15:12,어케 세상에 꼬마한테 삥 뜯는 어른이 있냐? ㅋㅋ
28,2021-09-28 16:39,화장실 못 가게 하는건 선 넘었지..
28,2021-09-21 12:39,유중혁의 행보가 내가 알던 3회차와 다르다..... 진짜 디테일 개 지리긴 한다
28,2021-09-20 21:47,💜❤💜❤💜
28,2021-09-20 16:18,넌 이제 주겄다
28,2021-09-18 03:13,전지독적자시점
28,2021-09-16 13:10,.
28,2021-09-15 20:06,또라인가 애한태 삥듯을여하네 아무리 세상 망했다해도 상도덕은 지켜야 하는거아닌가 (아니면 죄송하구요...)
28,2021-09-14 00:32,우리 길영이 화장실좀 보내줘..
28,2021-09-12 22:24,절ㅋㅋㅋㅋㅋ친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
28,2021-09-12 01:55,근데 해상전신은 왜 이지혜를 택한 거지
28,2021-09-09 19:55,십악sekki네
28,2021-08-27 02:11,우리 길영이 건들면 니가 죽는다
28,2021-08-26 18:21,아 장실도못가냐 얼마나급했음 생리적현상이구만
28,2021-08-23 18:26,이순신장군이 인간계에서는 최고일지 몰라도 손오공이나 흑염룡 대천사가 아득히 더 세지 않나?그렇다면 그들의 화신이 더 대단하지 않나?
28,2021-08-19 22:26,근데 독자 일행 가방은 언제부터 들고다님?????
28,2021-08-16 23:07,길영이한테 손떼
28,2021-08-13 13:10,길영이 살려주세요
28,2021-08-12 09:15,왜 화장실가지고 그래.. 너무하다
28,2021-08-06 12:49,시발 싫어
28,2021-08-04 17:49,이순신인가
28,2021-08-04 11:29,추저씨아해요
28,2021-08-03 01:20,절 지내는 친구
28,2021-07-26 11:39,???:500원 있냐?
28,2021-07-25 23:08,저런 개저씨들은 어딜가나 있네 
28,2021-07-25 05:34,희원이랑 상아 생리대 때문에 길영이가 눈치있게 화장실 가겠다고 한거임
28,2021-07-21 17:36,공필두 나옴
28,2021-07-21 12:58,아 오태식 볼때마다 왜 저래
28,2021-07-20 15:10,너무 재미있는 화 였습니다. 주인공인 김독자의 성격과 그림체 모두 잘 어우러지는 화였던 것 같습니다. 이런 웹툰이 있어서 너무 즐겁습니다. 항상 응원하겠습니다.
28,2021-07-17 17:58,ㅡ 아 어떡해
28,2021-07-16 19:21,감히 우래기를 아저씨가;;;;;
28,2021-07-13 17:18,"뭐야? 유중혁한테 부탁해서 조리를 한다고?그 말은 즉, 유중혁이 요리를 한다는 소리 아니야??
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
28,2021-07-07 11:33,길영이가 이때 왜 움직였더라...? 진짜 화장실이었나?
28,2021-06-29 15:38,어휴…~ ㅋㅋㅋㅋㅋㅋㅋㅋ 
28,2021-06-28 17:36,ㅇㅅㅇ
28,2021-06-28 07:00,아재 반갑고^^
28,2021-06-27 21:14,애새끼 발암이네 그냥 저기서 죽어라
28,2021-06-23 19:26,화장실 앞에서 저러면 여자는 그렇다 쳐도 남자는 조준 잘 해서 싸면 그린 존 안에 오줌 쌀 수 있지 않을까...?
28,2021-06-20 23:14,길영이 유상아랑 정희원 생리대 때문에 눈치빠르게 화장실 가는 척하는 애였는데.. 요약당했네 ㅠ
28,2021-06-18 21:04,감히 우리 길영이한테 이씨
28,2021-06-17 17:44,ㅋ...ㅋㅋㅋㅋㅋㅋ...어린애한테 뭐하는 짓이야 뱃돼지 아저씨야
28,2021-06-06 09:59,김독잨ㅋㅋㄱㅋㅋㄱㄱㄱ얼굴 개상큼한거 봐
28,2021-06-02 11:02,사채업자:혹시 생활 해보실?독자:코인 많아?사채업자:ㅇㅇ독자:콜
28,2021-05-31 00:09,애기 화장실먼저 보내자..
28,2021-05-30 19:07,이지혜의 배후성을 알면 땅을 치고 후회할말을ㅋㅋㅋㅋㅋㅋ 그치 맞지 맞네 땅을 치다 못해 지구 부술 말ㅋㅋㅋㅋㅋㅋㅋ
28,2021-05-26 08:04,독자 쟤는 진짜 사기꾼 타입인데 어떻게 저렇게 뻔뻔하게 포커페이스 유지하면서 말할 수가 있냐…
28,2021-05-25 13:03,스포는 하지 말자?
28,2021-05-20 14:39,세상이 망했는데 화장실 돈내고 이용하라고할수도있지 근데 저렇게 너무 비싸게하거나 애가 실수한건데 목숨을 가져가려는건 많이 너무한거임.
28,2021-05-19 19:15,길영이는 똑똑한 설정 아니었나요...? 사람 몰려있는데 그냥 비집고 새치기하면서 들어가버리는 건 설정오류인 것 같은데ㅋㅋ;;
28,2021-05-15 23:53,공필두는 지금은 나빠보일지몰라도 알고보면 츤데레아저씨다 나중에동료됨
28,2021-05-15 15:32,뒤질래?
28,2021-05-14 00:00,얘가 왜 계약직인거야 아무리봐도 난놈인데
28,2021-05-10 10:56,너 이새끼 길영이 건들지마
28,2021-05-06 17:23,길영:옛다 퉤 
28,2021-05-04 01:25,저저ㅓㅓ 거짓말 하는 표정 한번 깔쌈한거 봐라 ㅋㅋㅋㅋ
28,2021-05-02 12:18,"어린애들한테 그런 짓거리(폭력)하면 안 된다고 배웠어, 안 배웠어?"
28,2021-04-29 15:43,부루마블 스킬이네..
28,2021-04-29 08:36,절친 ㅇㅈㄹ ㅋㅋ
28,2021-04-28 23:23,ㅁㅊ 화장실은  공짜로  쓰게  해줘야지  급할때는  뭐  바지에다  싸란말이가ㅋㅋ
28,2021-04-28 18:43,ㅋㅋㅋㅋㅋㅋ다시 돌아보고있는데 독자가 사무라이에 민감한 이유가 있었네ㅋㅋㅋㅋㅋ
28,2021-04-28 11:19,ㅋㅋㅋㅋ... 절친이라고 구라는 좀 ....ㅌㅋㅋㅋㅋㅋ
28,2021-04-28 02:15,독자야 시나리오 끝나면 사기치고 다니자 아주 거짓말을잘해
28,2021-04-26 16:48,와우
28,2021-04-24 01:30,이거 진짜bl들어갔음? 여자들 돈빨아먹을라고?
28,2021-04-15 21:21,베댓 ㅋㅋㅋㅋ
28,2021-04-14 00:00,"길영이 ㅈㅂ 건들이지 좀 마러라,,  가만 좀 내비도....."
28,2021-04-12 17:19,애한테 협박하고 아우유치해
28,2021-04-11 19:40,영아 따라해봐 싫어요! 안돼요! 하지마세요!
28,2021-04-10 16:41,엄청 구성요소가 다채롭네
28,2021-04-10 16:28,이순신한테 사무라이 ㅋㅋㅋ
28,2021-04-06 18:06,모두의 마블하네 ㅅㅂ
28,2021-04-03 02:33,골반이 없는 수준이 아니라 소멸이네남자인지여자인지구별이 안가
28,2021-04-01 05:46,어휴 건물주 돈내놔라니 지긋지긋하다
28,2021-03-25 20:20,코 묻은 돈을 뺐네... 추하다
28,2021-03-23 14:04,그 와중에 조리는 유중혁이 한대ㅋㅋㅋ
28,2021-03-20 09:24,야 그래도 화장실은 못참지... 그와중에 애한테 돈내놓으라고하넼ㅋㅋㅋㅋㅋ 이게바로 가진게 없어서 애한테 뺐는 그런건가?
28,2021-03-19 13:39,음..그래 절친...하지?
28,2021-03-18 20:55,야이 멍멍이##야 우리 길영이 머리에서 그 더러운손 때라
28,2021-03-17 11:26,댓글이 3029개여서 3030개로 만드는중
28,2021-03-10 16:07,근데 3천편의 소설과 거진 10년을 함께해온 독자라면 주인공이 당연히 절친이지 어려운 거짓말은 아닌것 같은데.. 
28,2021-03-09 19:27,무장지대가 소설에서 내가 생각한것보다 작다
28,2021-03-08 22:07,미리 네이버에서 스포 치고 와서 다행이다....기분 개갓다.....
28,2021-03-08 16:05,좋은 말씀 전하러 왔습니다 하는 사람 같애 독자야...
28,2021-03-01 11:08,아니 원래 친구끼리는 위험할때 버리고 튄다던가 그런법이지 음음 
28,2021-03-01 10:11,"소년:유중혁씨께서......!!! 오른발을 한발 앞으로 내딛고, 왼발을 또 한발 내딛으시곤.....!! 검은 머릿카락을 흩날리며 (쐘라쐘라 얄라꿍)"
28,2021-02-24 20:19,아니 독자 사기치는 거 웹툰으로 보니까 더 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 물론 사기는 아니지만
28,2021-02-24 13:29,아.... 유중혁이었지 이름이
28,2021-02-23 21:02,다시봐도 저거 Tl.qkf놈이네
28,2021-02-23 20:48,유중혁ㅋㅋ이 애를 망쳐놨대ㅋㅋㅋㅋ
28,2021-02-20 16:46,저 Tq놈이
28,2021-02-19 19:02,어린애한테 뭐하는짓이에요 아저씨ㅡㅡ
28,2021-02-17 21:06,근데 그 배불뚝이 아저씨는 처 뒤질것 같은뎅 
28,2021-02-17 12:25,무장지대가 생각보다 허접하네..
28,2021-02-15 22:54,ㅋㅋㅋㅋ환하게 웃으면서 절친한 친구라고 말하는거 넘 웃곀ㅋㅋ
28,2021-02-15 11:41,와...어린애한테 말하는꼬라지봐라..
28,2021-02-10 16:20,개인적으로 드라마화나 영화화 나는 반대ㅜ 배우분들도 캐릭터랑 매치가 되야할테고 느낌을 아주 잘 살리지 않는 이상 몰입도가 떨어지기 때문에 드라마화나 영화화는 안했으면...차리리 애니화는 괜찮음
28,2021-02-08 12:51,절친한 애인이겠지 독자야 
28,2021-02-03 10:30,스토리라인 너무 탄탄하고 깔끔하다 드라마화가 됐으면..
28,2021-02-03 00:51,충무로 건물주쯤 되면 능력에 재력을 인정해주는구나..
28,2021-02-02 23:01,독자 사기꾼이고 뭐고 아니라 걍 연기 잘하는거지 ㅋㅋ 
28,2021-02-01 20:55,허~거 깡패양반 신사답게 행동해 총이뭐야총이
28,2021-01-31 15:55,"/\     /\       _______________________    ㅣ          |       절친한 친구입니다!    |
\ㅡㅡㅡ/   \/ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
  \____/"
28,2021-01-31 15:46,면상 치워
28,2021-01-31 11:33,우리의 사기꾼
28,2021-01-31 10:53,영업미소보고 지렸닼ㅋ
28,2021-01-28 15:39,지혜 카리스마 ㅎㄸ
28,2021-01-27 18:26,이번에는 그나마 희원씨가 호감이네
28,2021-01-26 17:32,"밑댓님 안타깝게도 틀리셨네요웹소설을 웹툰화하려면 소설부터 밑밥이 탄탄해야 합니다
애초에 소설이 그닥...이런 느낌이였다면 웹툰화를 안했죠
그리고 어느정도 인기가 있어야 웹툰작가분도 
실력있는 분들을 데려오지 않을까요?

그러닌까 제 결론은 소설도 웹툰도 개미치게 좋으닌까
비교질은 하지 말자는거"
28,2021-01-25 18:36,레전드 소설이 아니라 웹툰이 소설을 잘 끌어가주네
28,2021-01-23 23:14,배댓에 덧붙이자면 심지어 저 소년이 한거 자기 최애 찬양이잖아요. 최애 찬양 싫어하는 덕질러 없을 텐데 입담이 쩔었나봐ㅋㅋㅋㅋ 안좋은 쪽으로
28,2021-01-23 19:01,해상전신 설마 이순신장군?
28,2021-01-22 20:28,지혜가 잡고 중혁이가 요리하네ㅋㅋ
28,2021-01-22 12:53,아 너무 독자 사기꾼같은데 좋다
28,2021-01-21 21:09,사무라이ㅋㅋㅋㅋ 큰일날 소리 하네
28,2021-01-21 08:35,세상이 망해서 질서가 무너지니까 결국은 저런 일이 생기네요
28,2021-01-20 21:59,존나인중때리고싶다
28,2021-01-20 11:32,아닠ㅋㅋㅋ 다른 애가 중혁이 사부라고 부를때는 싫어하면서 자기는 장군님이라 하네 ㅌㅋㅋㅋㅋㅋ 그럼 난 서방님 해야지
28,2021-01-15 20:18,500원도 화장실은 보내주고 받아라..
28,2021-01-15 03:18,해상전 신급이고 장군님이라 부르는거보면 설마 이순신장군님인가??
28,2021-01-14 00:41,절친한 친굽니다 한때 독자 상큼하네ㅋㅋㅋ뭘해도 잘생겼어..♡
28,2021-01-11 23:45,절친 드립 너무 귀여운대ㅎㅎ
28,2021-01-11 22:39,독자야 넌 그 싸이코패스 유중혁의 영웅담을 3천 편이 넘도록 읽었잖아;;;
28,2021-01-10 17:48,부루마블이야?ㅋㅋㅋㅋㅋㅋㅋ
28,2021-01-10 16:47,소설 읽을때는 대머리에 배불뚝이라고 생각했는데 웹툰으로는 깡패로 나왔네
28,2021-01-08 04:03,혹시 코인이 비트코인인가요?
28,2021-01-06 14:13,"엌 독자가 "" 절친한 친구입니다 "" 라고 할 때 정희원 얼굴이 안 보이는데 아무래도 처웃고 있을 들ㅋㅋ"
28,2021-01-06 11:14,???: 오백원 있냐?? 없으면 친구를 패야지
28,2021-01-03 11:26,500원 있.....?
28,2020-12-31 21:07,아 김독자 뻔뻔한거 너무 좋아 진짴ㅋㅋㅋㅋㅋㅋ 나 완전 감겼엌ㅋㅌㅌㅋㅋㅋ
28,2020-12-30 11:01,성좌 화요일 밤을 기다리는 밤이 당신의 뻔뻔함에 감탄을 넘어 존경합니다
28,2020-12-30 00:04,↓ㄹㅇ↓
28,2020-12-29 18:13,해상전신이 이순신인데 ㅋㅋㅋㅋㅋㅋㅋㅋ 이순신 화신보고 사무라이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
28,2020-12-27 01:58,이름 안나온거보니까 중요캐는 아닌듯요 ↓
28,2020-12-27 00:23,그래요 그건 그렇고 중간에 친구라고 되묻는 갈색 뽀글이 그 귀염둥이는 누구죠?
28,2020-12-26 12:39,절친한 친구가 절교한 친구 급인데
28,2020-12-26 01:24,필두아재 생각보다 험악하게 생겼군요. 전 되게 배가 나온 빡빡이 아저씨가 그럴줄 알았는데
28,2020-12-24 16:50,토오오르비욘
28,2020-12-24 10:45,사이코패스 유중혁의 영웅담을 3000화 본 김독자... 츤츤...
28,2020-12-24 03:29,이지혜한테 사무라이라고 말한게 큰일날 소리이고 해상전신 배후성인거 보니깐 이순신이 배후성인거구나
28,2020-12-24 01:02,공필두... 소설읽을때 내 상상 속 외모보다 많이 상향되셨네... ㅎ
28,2020-12-23 20:51,거 공필두씨오랜만이네
28,2020-12-23 13:51,여기서 복선나오네
