Episode,Date,Review
6,"Aug 19, 2020","Oh shit, instead of chuunibyou he’s an edgelord 😂"
6,"Aug 19, 2020",they really went and called knw an edgelord 😭😭
6,"Aug 19, 2020",I see I am not the only one who spent coins here
6,"Aug 26, 2020","Imagine having ""edgelord"" as an attribute"
6,"Aug 27, 2020",If someone had hand sanitizer and used it to kill germs would that fill the requirement of killing a living organism?
6,"Aug 26, 2020","Why did webtoon have to get me into this comic where there were so few episodes? I need to binge this.
 *Edit* For those saying I should read the novel, I started it a while ago and am already at like chapter 240. It is very worth it because the character development is incredible. Highly worth reading and I honestly don't even know if the comic will show it off as well, but I'm still looking forward to a lot of the scenes getting illustrated "
6,"Aug 26, 2020",Did I just use the coins I got from the event in which I have to read this on this? Yes. Yes I did. I regret nothing.
6,"Aug 26, 2020",Bet he kept a bug for her...
6,"Aug 28, 2020","I can imagine one of the survivors asking the delusional demon his attribute and him responding ""I'm edgy"""
6,"Sep 2, 2020",imagine a game insulting you by calling you an edgelord.
6,"Aug 26, 2020",I killed a spider. When do I get my 300 coin reward? I need to fast pass more chapters! 
6,"Aug 19, 2020",Raise your hand if you used your free coins here <(￣︶￣)↗
6,"Aug 19, 2020",never thought people's lives would be on insects 🤔
6,"Aug 26, 2020",I feel like I just screwed myself by coming here now I have to wait twice as long 💀💀
6,"Aug 31, 2020","""edgelord""? lmao how am I suppose to take him seriously with a title like that"
6,"Sep 2, 2020",attribute: edgelord (generic) lmao
6,"Sep 2, 2020","Wow, they called him out, huh. “Edgelord (Generic).” Fucking rip, my dude."
6,"Sep 2, 2020","I don't understand why does this webtoon have this low number of views. This is way better than unordinary also. The art is magnificent, chapters are long and something actually happens in this. "
6,"Sep 3, 2020",I'm so glad he gave the kid an insect. imagine having the key to surviving and someone steals it before you find out
6,"Aug 26, 2020",I see that he has a brain
6,"Aug 26, 2020",who here is spending coins from an event because they are too broke to afford them irl? lol
6,"Aug 26, 2020","I finished the coin event only to spend them on this chapter, sneaky. (It was worth it anyways)."
6,"Aug 26, 2020",bye 5 coins I just won o(-(
6,"Feb 5, 2021",Shun Kaido... finally snapped after Dark Reunion tormented him one too many times. Now his chuunibyou fantasies are a reality. I salute you Jet Black Wings. 
6,"Sep 2, 2020",I don't hate true beauty but I don't know why it's more popular then webtoons like this this one I literally don't understand .True beauty is just a normal  story and awesome webtoons like this are highly underrated.
6,"Sep 2, 2020",Wish I could squash bugs just to get 100 coins for this series
6,"Sep 2, 2020",Wait what did he give the kid?
6,"Aug 27, 2020",who else used the 5 free coins that they just got?
