Episode,Date,Review
67,"Aug 25, 2021","I'm not sure I like the translation of Dokja's fable here. sure ""King of the World without a King"" is technically correct but ""King of a Kingless World"" sounds better. It's easier to say at least."
67,"Aug 25, 2021",The starts are beautiful at night aren’t they…In a **Kingless World ✨🌌
67,"Aug 25, 2021","Please change ""ruler of the dark dimension"" to ""outer god"". The Aliens -> Outer gods we saw in ch42 was a mistake on the fandom's part, as the KR ver said 이계인들 (people from another world), not 이계의 신격 (gods from another world/outer gods). The real 이계의 신격 appears in this chapter, but is now translated as ""ruler of the dark dimension"", which gives no context as ""outer god"" does. Edit: There's a list of LINE's mistranslations by u/lololwarrior, if you want to know all their mistakes so far."
67,"Aug 25, 2021",[The constellation 'Lazy Broke Weeb ' is looking at you.]
67,"Aug 25, 2021",Nobody can tell me this chapter wasn’t a movie I just watched in IMAX
67,"Aug 25, 2021",The constellations taking the burden from dokja was awesome it’s just letting you know even the constellations are much more interested in an alternate fable 
67,"Aug 25, 2021",The fact that he didn’t expect the constellations to share the burden and the fact they did is so cool and heart warming 
67,"Aug 25, 2021",Am I the only one who got literal chills when the constellations all teamed up to share the burden?
67,"Aug 25, 2021","I would love to play a game where an achievement popped with ""you've done something so rad and unheard of that we created this specifically because of you."""
67,"Aug 25, 2021",Dokja has achieved more in one regression than Junyeok did in like 80
67,"Aug 25, 2021",I sponsor this episode to share the burden of financial stress with the Author [5 Coins Spent]
67,"Aug 25, 2021","[The fable the king of the World without a King, has been created]. Guys, it's his FIRST FABLE. I'm getting emotional 🥺🥺. This is the beginning. Super excited for the future chapter. [5 coins has been sponsored] "
67,"Aug 25, 2021",KING OF A KINGLESS WORLD!!!!
67,"Aug 25, 2021",This would make such an amazing anime. Which constellation do I have to pay to make that happen?
67,"Aug 25, 2021","God, I love this story. So many twist and turns yet so well written. 10/10"
67,"Aug 25, 2021","He's not the protagonist we were promised, but he's the one we got. All Hail the King of the Kingless!"
67,"Aug 25, 2021",This webtoon is so visually stunning that I just can't. Like the way those speech bubbles overlapped to show that the constellations speak simultaneously. Wow.
67,"Aug 25, 2021","As each constellation looked at him to share his burden, it made me tear up a little. Dokja making friends everywhere."
67,"Aug 25, 2021",CHILLS. LITERAL CHILLS. WORTH EVERY CENT.
67,"Aug 25, 2021","[The Constellation, LADY OF THE SINGULAR FOOTWEAR, is stunned into awed silence. 5 coins have been gifted]"
67,"Aug 25, 2021",I really enjoy seeing dokaebis get mad 
67,"Aug 25, 2021",I literally cannot throw money at my screen hard enough for this title. 
67,"Aug 25, 2021",If you didn't get goosebumps did you even read the chapter ✋🤨
67,"Aug 25, 2021",By far one of the best webtoons on this app
67,"Aug 29, 2021","There's a thousand titles that Dokja could have, and all of them are badass. But [King of the Kingless World] is better than all of them. [The Constellation Lord of the Bleeding Wallet is looking at the author][5 coins have been sponsored]"
67,"Aug 25, 2021",Oh my God this chapter just gave me chills...that panel with Dokja under the rain is incredible!
67,"Aug 25, 2021",this series keeps getting better and better 
67,"Aug 25, 2021",So he just became his own constellation?
67,"Aug 25, 2021","[The Constellation 'Lonesome Dragon' believes King of a Kingless world sounds like a worthy title for Dokja, he wants to see the end of his story as well] [5 coins have been sponsored]"
67,"Aug 25, 2021",I do not regret spending the coins I have on this.
67,"Aug 25, 2021",BIG SHOUT-OUT TO YI SUNSIN [MARITIME WAR GOD] FOR BEING THE FIRST CONSTELLATION TO SHARE KDJ'S PROBABILITY!!
67,"Sep 29, 2021","The declaration of Dokja's fable in gold was so great! I was scared for the translation of the fable, and even though it is a bit of a mouthful compared to King of a Kingless World, I'm fine with it. If anyone was wondering, plausibility is the 'chance of something' happening, since destroying the throne by borrowing the constellation's powers has never been achieved before and is 'not plausible' to a point, Dokja suffers  adverse effects. Sorry if it's still not clear."
67,"Aug 26, 2021","i don't know man. king of a kingless world rolls off the tongue more smoothly but ""king of a world without a king"" sounds like a title of a story or in this case, a fable."
67,"Aug 25, 2021",Still thinking about how that little girl barfed up a flag pole
67,"Aug 28, 2021","""I will end the STORY of this world"" 😥🤗 all along, he wanted to save his friends from becoming characters, remain human. POWERFUL WORDS! Now, they begin their own path 😄 "
