Episode,Date,Review
15,"Sep 16, 2020","This is the best webtoon i have seen in a long time
Thanks for top comment this is my first time"
15,"Sep 16, 2020","Dokja is so cunning, I love it"
15,"Sep 16, 2020",Trolled thousands of people then dipped. 
15,"Sep 16, 2020","Dokja's negotiation came down to ""I'm a loser with no sponsors, but I could be YOUR loser with no sponsors."" "
15,"Sep 16, 2020","[The constellation 'Lazy Broke Weeb' is curious about your phone's features...]
[5 coins have been sponsored.]"
15,"Sep 16, 2020","“No wonder your subscriber count is only three digit, figure” 😂 "
15,"Oct 17, 2020","OOOH, A MAIN CHARACTER WHO ISN’T A DUMBASS."
15,"Sep 16, 2020",My guy is about to face an A  difficulty mission with some mucus and thorns😑
15,"Sep 16, 2020","I really like how the author is takimg the viewpoint of someome who isnt supposed to be the mc! it reminds me of the quote ""if your a pawn on the chess board then you have the ability to become anything u want"". "
15,"Sep 16, 2020",This is the best webtoon I've read in a while. Whenever there's a new episode I find myself frantically reading it over and then having to regretfully wait for the next to come out. It takes a special kind of story to make you yearn for the next chapter with such dedication each week. I literally can't wait for more.
15,"Oct 17, 2020","Man, Dokja's brain is getting bigger by the second. Also, I love our Dokkaebi's faces（⊙ｏ⊙）(⊙ˍ⊙)"
15,"Sep 16, 2020",Tune in next time to see whether or not a single man can slay a sea leviathan with a giant hedgehog quill. 
15,"Oct 17, 2020","“The Abyssal Black Flame Dragon is displeased with your every move”Dokja: “No one’s forcing you to watch me.”
PREACH OMG"
15,"Sep 16, 2020","[The Constellation That Impulsively Fast-passes is excited to see his favorite story being wonderfully drawn][...donates 200,000 coins in anticipation]"
15,"Oct 2, 2020",Dokja is revealing his inner rat bastard... 😂😂🥰🥰
15,"Sep 16, 2020","One of the personalities of the constellation ""Lazy Broke Weeb"" is sickened by the cliff hangers. "
15,"Sep 17, 2020",That's a title that SHOULD get an anime. Who's in for the ride???
15,"Sep 16, 2020","This WEBTOON is so genuinely interesting, he’s such a cunning guy and easily adapts to any and all situations. Plus the art does so well to compliment the story, this art studio is great first Solo Leveling now this I have to check out more of their work."
15,"Sep 16, 2020",That little flying fur baby makes some scary faces lol
15,"Oct 17, 2020",i wanna see everyone’s awestruck face when they find out dokja passed an A+ difficulty mission w just mucus and some raggedy thorns
15,"Oct 17, 2020",Secretive Plotter is probably gonna be my favorite constellation. From the time I first heard his name i knew something great was going to happen with him
15,"Oct 17, 2020",as they say knowledge is power... but so is bribing and a little blackmail
15,"Oct 17, 2020","I REALLY wasn't expecting Dokja to be so freaking ballsy this early on. I assumed he would try to be more nonchalant for a while to gain trust from key figures, but NOPE! He is just throwing caution to the wind at this point and making himself a big deal to keep the eyes of the constellations firmly on him."
15,"Sep 19, 2020",Yea it’s so satisfying reading the novel and then being able to see it visually 😭😭 so many things I’m excited to see
15,"Sep 16, 2020",I will fast pass Every. Single. Episode. PERIOD
15,"Oct 17, 2020","Dude, imagine this as an anime. Sheeshhhh, this is fireeeeee"
15,"Sep 16, 2020","""The Avid Reader"" is now out of coins again... and is also curious about your plan... "
15,"Sep 16, 2020",Petition for this to become an anime I think I’ve said this before oh we I’ll say it again anyway I love dokja he really is smart 
15,"Oct 17, 2020",can u see how happy i am rn with this continuous update????? 
15,"Sep 16, 2020",I am SO ready for the next chapter! You can tell that this is going to be one of the best webtoons EVER!
15,"Oct 17, 2020","I know we never mentioned this, but Dokja is HELLA FINE. Thanks for listening to my TED-Talk."
