Episode,Date,Review
12,"Sep 2, 2020",For webtoon only readers: yjh is a REGRESSOR not a RETURNEE. I hope the translator will fix this mistranslation 😔 edit: thanks for the fix 💕 for those saying “thanks for the spoiler” in response to my previous edit it was explained in this chapter what a regressor is. It says “he has regressed three times already” and “previous runs”. I made this comment so the translator could fix this mistake. Please google the definition of regressor vs returnee to understand the important difference!
12,"Sep 3, 2020","""I liked you, hated you, resented you, and cheered for you"" ""I was with you throughout your _ episode journey""~i also want to say those words to my favorite characters in stories i read. I feel you dokja T_T"
12,"Sep 2, 2020","HERE HE COMES Also here to say YJH is a regressor not returnee this is very important for future plot distinction 
Edit: for anyone confused webtoon originally tled yjhs attribute as returnee."
12,"Sep 2, 2020",[The constellation 'Demon-like Judge of Fire' thinks the protagonist is hot] 
12,"Sep 3, 2020","In short words, the main character of this webtoon met the main character of that novel~"
12,"Sep 12, 2020",“What are you?” He’s your soulmate boi
12,"Sep 2, 2020","""If they were real, your favourite fictional character probably wouldn't care about you"""
12,"Sep 30, 2020","""Fourth wall activated"" 
me staring at my phone: 👁️👄👁️"
12,"Sep 2, 2020",Me seeing all the comments about regressor and not knowing what that means
12,"Sep 3, 2020",for the people that don't know the difference of regressor and returner... Regressor - someone who goes back in time.... Returner - someone who got summoned(isekaid) to another world then returned back to earth. 
12,"Sep 18, 2020",Listen Yu Jungheok... Committing homicide is not a coping mechanism...
12,"Sep 2, 2020",It’s too early for the protagonist to break the fourth wall
12,"Sep 2, 2020",When the protagonist runs into a bigger protagonist.
12,"Oct 7, 2020","Ah yes, the ultimate weakness for a Reader... the cliffhanger. "
12,"Oct 14, 2020",Ah yes the Sunfish bastard. Mola Mola bastard. Regression depression coming
12,"Sep 3, 2020","They made it 'regressor'! Thank you for doing this, translation team!! I'm glad to be giving you my money if feedback is sincerely followed upon "
12,"Sep 2, 2020",The new guy is kind of hot hahaha I wonder if dokja and him will work together 
12,"Sep 7, 2020",Don't mind me I ship both of the Main character 😆🤣
12,"Oct 14, 2020",[The constellation Demon-like Judge of Fire has begun the ultimate ship]
12,"Oct 14, 2020","He just arrived, and immediately strangle someone's neck lol 😂 but this is the beginning of their relationship, where's uriel squad? 😂"
12,"Oct 14, 2020",[The story 'Life and Death Comrades' has begun its storytelling]
12,"Sep 2, 2020","I'll be honest, never used coins before this novel. But it was f*cking worth it."
12,"Sep 16, 2020",Happy Memories!~ Happy Memories!~
12,"Oct 14, 2020",it's been like an hour and junghyeok is already in his kirito cosplay 
12,"Sep 2, 2020",That fourth wall skill seems like it will be very useful. Though I do wonder what his attributes are and skills. It's also weird that he can't see it himself. what did this all mean? 
12,"Oct 14, 2020","sdkjfbdshbfkjrehc ralksdfv he's hot. I mean, I guess he was called the hottest character in the novel after all. "
12,"Oct 14, 2020",Webtoon readers: enemies? Novel readers: *collectively losing their shit* omG Gh3y
12,"Oct 14, 2020","The constellation, Webtoon Fangirl, is not liking the protagonist's actions. "
12,"Sep 2, 2020",That spelling is gonna take some getting used to but I’m so happy to see his face either way 😭 
12,"Sep 2, 2020",The REGRESSOR has trust issues or nah? 😂 
12,"Oct 14, 2020",And here we begin the long running theme of YJH grabbing KDJ by the neck
12,"Sep 30, 2020",So did YJH really took the train dressed like that? Does no one question his sword? Lol
12,"Oct 14, 2020",and hence starts the journey of YJH trying to kill Dokja every time he sees Dokja. ✌️
12,"Oct 8, 2020",Not Kim Dokja snarking at the protagonist that could kill him with one finger while he’s being dangled off a bridge by said protagonist 🙈 
12,"Oct 14, 2020","the fourth wall actually becoming a thing in a plot... like literally, actually.... hold on this webtoon keeps surprising me lmao"
12,"Oct 14, 2020",LET THE GAY SH'T COMMENCE
12,"Oct 14, 2020",HUSBAND IS HEEREEEE
12,"Oct 14, 2020","Me: Reads the comic for 10 secs, sees the protagonist Junghyeok and automatically thinks ""Damn, he's hot as hell."""
12,"Oct 11, 2020",HERE WE GO SUNFISH BASTARD
12,"Oct 14, 2020",I love seeing everyone who’s read the LN. I always wondered how handsome yjh would be. TT
12,"Oct 14, 2020","Ah yes, the main love interest has appeared!"
12,"Nov 10, 2020",chapter 1: who are you? chapter 11: what are you? chapter 21: w h y are you
12,"Oct 14, 2020","Ah the Fourth Wall. What an interesting character it will become. And don’t we all feel that way about Yoo Jonghyuk, Dokja? As much as he’s a sunfish bastard your a squid rat."
12,"Oct 14, 2020",Oh no *sigh* he's hot 😔🤚🏼
12,"Oct 15, 2020","Everyone, remember to like the episode. Dont let it be like TWSA where Doka Kim is the only one likeing the epsodes"
12,"Sep 2, 2020",Fourth wall lmao
12,"Oct 14, 2020",Wow OR fans are really something they got Webtoon to change the name in such a short amount of time. From Returnee to Regressor good job guys!
12,"Sep 6, 2020",<<Forth Wall detected the detection skill>> I thought that bit was kinda funny
12,"Oct 14, 2020",Don’t you think you should cross the bridge first before killing him? For safety precautions 😂😂
12,"Oct 14, 2020","Um wtf, y is the main character of TWSA so freakin hot? Like I’m fan girling rn"
