Episode,Date,Review
94,"Mar 2, 2022",Kinda felt sad that Suyeong and Dokja parted ways.
94,"Mar 2, 2022","“Ya, make it look like we’re in a dangerous situation” **LITERALLY MULTIPLE WATER DRAGONS AROUND YOU.**"
94,"Mar 2, 2022",Encourage Incarnation is a power?? Headpats OP
94,"Mar 2, 2022","this man Dokja Kim just casually becoming a father figure for another lost child, what a legend"
94,"Mar 2, 2022","Suyeong leaving them makes sense, but at the same time you can tell that she and Dokja did end up thinking of each other as companions at least a little while they were traveling together. These two need to be a little more honest with each other lol."
94,"Mar 2, 2022",how are the dragons swimming in knee deep waters?
94,"Mar 2, 2022",I didn't realize how much I liked Suyeong until she was gone. 😔
94,"Mar 2, 2022",Yuseung’s little smile after Dokja’s pats her head 😭
94,"Mar 2, 2022",You have become the supporting consolation of Yuseung sin😭❤️…… such a heartwarming panel…Dokja becoming a legend 🥺 and the dad of another child 
94,"Mar 2, 2022",When your girlfriend broke up with you but you didn’t realise it 🤔
94,"Mar 2, 2022",DOKJA SMILING AT YUSEUNG IS SO SWEET
94,"Mar 2, 2022","so basically, dokja is banking on yuseungs ability to communicate with the monsters? this man has way too much confidence lmfao"
94,"Mar 2, 2022",wait is it possible that she never plagiarized anything and is the actual author??
94,"Mar 23, 2022","""prisoner of the golden headband"" and ""secretive plotter"" are true Dokja Kim FANS🥰"
94,"Mar 2, 2022",KDJ said he's not a constellation...yet. Foreshadowing?
94,"Mar 2, 2022","I wonder if Dokja can become a constellation? 🤔 It seemed to imply that he got an incarnation before he became a constellation. Can incarnations become constellations? Like, with Fable’s and stuff?"
94,"Mar 2, 2022","So if her interspecies communication is what makes her a catastrophe, isn't it possible that the other kid might become the catastrophe instead? "
94,"Mar 2, 2022",What’s going on with our other little beast master? Will be a fun to watch Dokjas two kids take out the field with their pet monsters. 
94,"Apr 6, 2022","The authors make Han Sooyoung looks like a bitch at the beginning and make most of the readers hate/dislike her and then show her charms. Just when she started to grow on people, they took her away, now people will miss her and anticipate for her return. This is how most readers fell for her lol"
94,"Mar 13, 2022","DON'T FORGET TO ""LIKE"" ALL THE CHAPTERS! let's get them all to 99999"
94,"Mar 3, 2022",Does anyone else think Secretive plotter might be Future Dokja?
94,"Mar 7, 2022",“Make it look like we’re in a dangerous situation” sorry dokja idk if she can make it look any more dangerous than being surrounded by water dragons 
94,"Mar 2, 2022",Father of the Rich Night & Queen of the Darkest Spring. I await your arrival
94,"Mar 24, 2022",“Even though I’m not a constellation yet” YET! His plan is to become a constellation if nobody has caught on at this point
94,"Mar 2, 2022","Nvm they say he's ugly, he still looks dapper in that coat."
94,"Apr 3, 2022","I miss LAZY BROKE  WEEB, I hope s/he gets his/her paycheck soon "
94,"Mar 31, 2022","I was hoping Suyeong didn't die, and though it had seemed like she had drugged Dokja last chapter, I still didn't expect this. I like how it seems like she's writing a new story now, and it'll follow her journey and be separate from her TWSA/SSSS-Grade dreams. I hope to see her as an ally again. And I'm enjoying seeing Yuseung growing stronger!"
94,"Mar 31, 2022","And so, the adoption papers are complete!🥰"
94,"Mar 2, 2022","he said ""I'm not a constellation YET"" boy if that ain't foreshadowing.... lol"
94,"Mar 2, 2022",OOPS I accidentally dropped my wallet in fastpassimg. I don't need to pretend to be in danger if I got nothing to eat and pass the month.
94,"Apr 6, 2022","HSY writing memos... thats her habit as an author herself. Plagiarizer or not, she really enjoyed writing"
94,"Apr 6, 2022","Isn’t it kinda obvious that suyeong stayed for the same reason he liked her around? It feels nice to be around someone who is in the same situation as you. Thier case being real ppl who know more or less how to get around, she didn’t stick around for any real benifits besides mental comfort "
94,"Apr 6, 2022",SWIM THEY SAY. IT'LL BE FUN THEY SAY.
94,"Apr 6, 2022","what if, now this is crazy, but bare with me. what if the secretive plotter is Dokja of the future? the secretive plotter has more coins than other constellations... just like Dokja seems to have more than everyone else.. and.. they plot like Dokja does xD"
94,"Apr 6, 2022",Bihyeong is really cute sometimes
94,"Apr 6, 2022",I'M SO RELIEVED Suyeong isn't actually dead. I feel a little sad that they've separated tho :( also that last panel looks so badass 
94,"Mar 3, 2022",Daughter: acquired
94,"Apr 6, 2022",Ok but he needs a story to become a constellation right...?.. and if Suyong is writing a book about him or their adventures (or maybe I was reading it wrong idk) he could become a minor constellation using that right? 🤷🏼‍♀️
94,"Mar 3, 2022",I know he mentioned it last chapter too but are we not gonna talk about how the secret plotter be BALLIN with coins like a leprechaun. 
94,"Mar 31, 2022","""This is one of Suyeong's avatars"" that little-! She's my favorite, I was so scared!! "
94,"Mar 3, 2022",I love it every time Dokja gives hugs or headpats to his kids 🥺 Yoosung's reaction after the headpat was so cute 😫
94,"Apr 7, 2022","novel readers who are here to drop spoilers, I'm kindly telling yall to GTFO"
94,"Apr 6, 2022","i feel like the secretive plotter could actually be the author of TWSA because he seems to encourage what Dokja is doing and well,his name is rather suspicious,what do y'all think?🤔🤔🤷‍♂️"
94,"Apr 6, 2022",When your incarnations have incarnations…
94,"Mar 4, 2022",Could Sueyeong be the Writer of the novel or influencing the history of the novel right now? The way it is hinted that she is still writing on the ongoing events makes me think.
94,"Mar 2, 2022",Let’s goooooo!!! Another week of Dokja and his Wittiness
94,"Apr 9, 2022","nooo im gonna miss the Suyeong x  Dokja duo it won't be the same without their bickerings:(( also that note she was writing was a bit sus :00 who is she really,, "
94,"Apr 6, 2022",[The constellation of poorness looks pitifully at their small pile of coins]
94,"Apr 6, 2022","Today I found out that my dog is being put down, and remembering that this WEBTOON updated was one of the only things to put a smile on my face. I know the creators will probably never read this, but from the bottom of my heart, thank you."
94,"Apr 6, 2022","Theory time.... what if this whole time, Secretive Plotter was him all along? from the future, in some sense, seeing as constellations are timeless and all that"
94,"Apr 6, 2022",yuseung looks like dokja and sangah's child
94,"Apr 6, 2022",I replied to every single comment on Chapter 98. Being a donut seller sure is tiring lmao
94,"Apr 6, 2022",It is interesting that no one spoke on the fact that Suyeong is journalling the whole story of himself and Dokja😧He's going to make the bestselling book after it's all done😱🤯😂😂
94,"Mar 30, 2022",Can’t Gilyeong also control animals… I’m a bit concerned that Dokja nurturing this kid is leaving a hole for our first baby to become the catastrophe 
94,"Mar 2, 2022","suyeong and dokja are both tsundere 😂 yall will never admit that yall already grew fond of each other as companions. also, dokja's leadership though. i knew how this manhwa ended, but lord i'll keep going 😌 im already too deep for this shit."
94,"Apr 7, 2022",Adoption: complete
94,"Apr 6, 2022","Dokja is getting a bit bold with those ""yet""s after saying he's not a constellation"
94,"Apr 6, 2022",parenting 101 🤯😅
94,"Apr 6, 2022",I feel like this si the equivalent oOf throwing your kid in the pool when theh don’t know how to swim. There’s a risk
