Episode,Date,Review
108,"Jun 8, 2022",YEAH F YOU PAUL
108,"Jun 8, 2022","Paul about to be hit with sweet, sweet, karma by his own legal system."
108,"Jun 8, 2022",His crimes are Appaulling 
108,"Jun 8, 2022","I know this moment is serious, but the fact that the mid-level dokaebi's name is Paul just kills me 🤣🤣🤣"
108,"Jun 8, 2022",HIS NAME WAS PAUL?!?! ALL THIS THAT HAPPENED THE LAST FEW CHAPTERS HAPPENED CUZ OF A MF NAMED PAUL???
108,"Jun 8, 2022","You get what you deserve, Paul!..... wait, Paul? Really?"
108,"Jun 8, 2022","Yuseung Shin: ""So that's his name. Paul. Finally, a worthy opponent! OUR BATTLE WILL BE LEGENDA- oh hey, Paul'icemen?"""
108,"Jun 8, 2022","This is just tragic. Imagine getting to hear someone's true wishes..the voice they lay deep in their hearts, not letting others hear it. As Shin Yoosung slowly dissapears from this world, she talks about how happy she is, how the world could be a better place, and how she can finally die in peace. 
But this contradicts her feelings about how much it hurts and how much she doesn't want to die. And Dokja must hear all of them, her sorrows, her pain, and her true feelings."
108,"Jun 8, 2022",DOKJA'S FACIAL EXPRESSIONS THIS WHOLE CHAPTER MAKES ME WANT TO CRY I CAN'T..BUT THIS KIND OF ANGST IS NOTHING COMPARED TO FUTURE ARCS. IT'S OVERKILL
108,"Jun 8, 2022",When the HR department actually does something
108,"Jun 8, 2022",[Many incarnate have unlocked the achievement”EMOTIONAL DAMAGE”][Sessions of therapy will be gifted due to the achievement]
108,"Jun 8, 2022","Yuseung and Junghyeok understood each other feelings without words, 😭😭😭 they both know the pain of living many years and many other things... "
108,"Jun 8, 2022","I'm really sad about her, but the moment Paul was chained I was laughing loud enough to bother my neighbors. Karma has come, and she is GORGEOUS. "
108,"Jun 10, 2022","I was rereading this, and I realized that in the beginning, the author said that it was because of Dokja's reading that the author won the contest. If that means what I think it means, Dokja could be the whole reason this apocalypse even started. However, if he hadn't read the story, maybe another author would've won and caused a different apocalypse with a different reader having the knowledge. "
108,"Jun 8, 2022",The discord mods are here yall
108,"Jun 8, 2022",bruh most of the dokkebi have names like “biyeong” and “dogak” and then there’s “Paul” :/
108,"Jun 8, 2022",Her smile at the end when she was looking at her younger self and thinking of how she envied her... was really really painful... Totally cried.....The artist did a wonderful job depicting her emotions 👏👏
108,"Jun 8, 2022",The fact that they understood each other even without words spoken. 😭
108,"Jun 8, 2022",you ever feel happy watching somebody get brought away by the cops? because Paul here can go rot in a cell for thinking he was above THE LAW
108,"Jun 8, 2022","...is that translation correct? It feels like YJH should be thinking ""I will AVENGE you"" or ""I will take revenge FOR you""... the way he says it, ""I will take revenge ON you"" implies that he's gonna punish her for dying!"
108,"Jun 8, 2022",You're telling me this mf that I've hated this whole time is named Paul
108,"Jun 8, 2022",FUUCK YES. Also...Paul? Really? I'm glad he's being punished after one of the best girls was killed because of him. I can't WAIT to watch him burn😤😤
108,"Jun 8, 2022","Pfft! Wait, his name was Paul? That’s such an ordinary name for an antagonist like that 😂"
108,"Jun 8, 2022","So, I think and rather hope that Paul is getting punished because they technically cleared the scenario when they convinced the catastrophe to help them. This is because they simply had to defeat them in any sense and they weren't rewarded for it and he doubled up the condition making them do it again in a way he wanted.
I could 100% be wrong there could be some background stuff like him trying to not give full rewards or something, but he seems genuinely confused so I'm betting on the prior."
108,"Jun 8, 2022",DOKKEBI ENFORCERS!? OMG YES! I love that they were introduced like Darth Vader in a darkened Hallway. So terrifyingly awesome!
108,"Jun 8, 2022",Who else cried?
108,"Jun 8, 2022","this whole episode was so heartbreaking, the wordless exchange between jungyeok and yuseung and the scene between the young yuseung and the dying catastrophe "
108,"Jun 8, 2022",Perfect - now just hold him still while Yuseung kicks Paul’s a**
108,"Jun 8, 2022","[Constellation ""Dragon of the Peach Tree"" wishes that the webtoon explains why Hell fire worked with one stab like in the novel.]"
108,"Jul 13, 2022","ugh the translation.. yjh actually said ""i will avenge you"" instead of ""get my revenge on you"" and catastrophe yuseung said ""a lovely child// i'm envious"" instead of ""pretty// i'm jealous"" when looking at her younger self, which i think is more impactful"
108,"Jun 8, 2022",imagine being some random person named Paul and everyone in the comments are just screaming at you... couldn't be me... 😫
108,"Jun 8, 2022",Paul: the consequences of my own actions? impossible!
108,"Jun 19, 2022","What Dokja could see from Omnisciemt Reader's Viewpoint Level 2 is what we readers always do as 'reading between the lines'. There is no explicit dialogue, just the description of a scene when mo one says anything, but WE comprehend and make our own version of whatever goes on. the fact that dokja who read the story for 10 years got to finally see such a thing makes me so emotional on his behalf"
108,"Jun 9, 2022","You know, the scenerio did say ""Defeat the catastrophe"" it never said ""kill the catastrophe"". There are other ways of defeating opponents besides killing. I wonder if this has to do with Paul's arrest..."
108,"Jun 8, 2022",We all hate Paul lol😂
108,"Jun 8, 2022","Press F to pay respects to the lady that passed away and Press E to execute Paul ,f that dude."
108,"Jun 8, 2022","I won't lie, I'll really miss Catastrophe!Yuseung. She was such a great character... but a necessary loss. I can't wait to see how those events will influence Young Yuseung"
108,"Jun 8, 2022","i just want you manhwa only's to know... he is going to get his just desserts. don't worry. i won't spoil, but you won't be unsatisfied"
108,"Jul 13, 2022","Ah sh*t, his name's Paul? My name's Paul. Goddamn it."
108,"Jun 8, 2022","Why is Yuseung becoming my unironic favorite character so far. She's just so loyal, and her character fits and stays consistent after the centuries long time jump. I think it's just good writing that hasn't really stayed with most of the characters throughout their ""screen time""."
108,"Jun 8, 2022",Fr thought of Paul Baylord when I heard his name was Paul
108,"Jul 13, 2022","ok i just want to point out how Jeonghook is a leader through and through, the last few of his thoughts are totally different than what he appears to be at first, a cold ruthless selfish mc, but instead he cares for his comrades ""take rest"" ""you have done well"" it must be so painful for him in last regressions watching everyone die one by one and no one to understand him, the weight of past memories and what to come next, the despair that comes with it.. damn it's hard not to talk about novel 😭"
108,"Jun 8, 2022","Lee Jihye's getting left out again lol, she always gets left out during sad moments."
108,"Jun 8, 2022",Imagine getting outplayed by a mutherfucker called ‘Paul’ 💀
108,"Jul 1, 2022",This episode was a emotional rollercoaster. I really love this series and the characters. And her end just hit differently 😭
108,"Jun 21, 2022","ah…it seems they are just pawns as well. Then, I hope the humans get the power to slay gods…all the gods. "
108,"Jun 11, 2022",Today begins my unfortunate fast pass journey.. I’ll never be the same.
108,"Jun 9, 2022","I'm glad he's being arrested, but I feel like there's a bigger bad who's pulling the strings/covering their tracks."
108,"Jun 8, 2022",his name is Paul. rip Paul no one is going to miss you get outta here
108,"Jun 8, 2022","Karma’s a real bad bitch~, isn’t it Paul?"
108,"Jun 8, 2022","[The Constellation ""The Red King"" is in tears at the saga unfolded before him. 10,000 coins have been sponsored.]"
108,"Jul 13, 2022",Leave it to dokja to manipulate someone else's legal system to his favor
108,"Jun 8, 2022",...wait. What rules?!?!
108,"Jul 13, 2022","Words, what are those? you mean the things that I lost trying to describe my shock from Paul?"
108,"Jul 13, 2022",i'm sorry .. but his name is PAUL ?!
108,"Jun 8, 2022",GG streamer Cancelled 🤣
108,"Jun 8, 2022",oh I how I was waiting for this moment. I also like how he seemed unsatisfied with the the ending of the scenario.
108,"Jun 8, 2022",Karma is a b*tch and justice is served 
108,"Jul 15, 2022",bros about to be banned from twitch 💀
108,"Jul 14, 2022",Wait his name is PAUL?? Man is a whole cosmic being and his name is Paul that’s hilarious 
108,"Jul 14, 2022",how aPAULilng!
108,"Jul 13, 2022","EMOTIONAL DAMAGEYuseong, now you could rest in peace, Junghyeok will be cared of by Dokja, and you know it. This so sad! And all of this because of a dokaebi named PAUL?! xD "
108,"Jul 13, 2022","I just want to say, Yoo Joonghyuk not as cold-blooded as you think "
108,"Jul 13, 2022",SUCK IT PAUL
108,"Jul 13, 2022",It’s get revenge FOR not get revenge ON you 👍🏻
108,"Jul 13, 2022","""She's pretty. I'm jealous"" says so while looking really pretty"
108,"Jun 8, 2022",[CONSTELLATION *USER OF COINS* LAUGHS AT PAUL]
108,"Jul 14, 2022",imagine being named paul. can't wait for his mid ass to suffer🥰😍👍
108,"Jul 13, 2022","If my deduction is right, we will finish this for ten years.
In 1 year: There's 48 weeks
It updated: Every Wednesday
So anually: Theres only 48 episodes

This novel has 500+ episodes so if the updates still focus on the pattern. It will complete in a year around 2030-2031. DON'T TELL ME THE APOCALYPSE STARTS IN THIS YEAR?😶Wahhhhhh!"
108,"Jun 28, 2022","Paul just learned about the second half of ""F*ck around and find out""!"
108,"Jun 20, 2022",Deserves Good to that damn Paul
108,"Jun 15, 2022",I wonder what does Yuseong wants to hear from Junghyeok? 🤔 
