Episode,Date,Review
74,"Oct 13, 2021",I’m guessing it’s the author? Or someone he’s related to. That’s the only way they would know for sure he’s Dokja right? Either way I can’t wait to see where it leads
74,"Oct 13, 2021","[The constellation ""Lazy Broke Weeb "" bids goodluck with the choice of constellation of the incarnation ""HSY"".] [The constellation ""Lazy Broke Weeb "" sees flashbacks of the 4th scenario upon seeing the meteorite.] [5 coins have been sponsored. ]"
74,"Oct 13, 2021","Dokja's current ""I'm Junghyeok"" counter: 2"
74,"Oct 13, 2021","So, quick question, anyone else ever think that the ‘Secretive Plotter’ constellation could be the author? (spoils in comments, be warned)"
74,"Oct 13, 2021",abyssal black flame dragon: constellation of chuunis 😭
74,"Oct 13, 2021",Can't we talk about how badass they drew the women in this chapter pls. Youngran character profile looks so good
74,"Oct 13, 2021",It’s his mom I feel it guys
74,"Oct 23, 2021","Can we all just a appropriate the research the author of Omniscient reader had to do make the constellations actual cultural and historical figures. The author did the prep work and it was successful, and I respect that mindset"
74,"Oct 13, 2021",That panel previewing the constellations was seriously beautiful! I can't wait to see more of them 
74,"Oct 13, 2021","Kdj just got ride of one trauma and now another one pops up, just let the man be happy already "
74,"Oct 13, 2021",Holy wow it’s so fun to read the comments having finished the book. I love the theories y’all are coming up with!! It’s like I’m experiencing it anew. 😁
74,"Oct 13, 2021","Exciting to finally see Demonic Judge of Fire, Great Sage Heavens Equal, and Secretive Plotter? Even if it’s only their silhouettes! I’ve been dying to see how they portray the first one! (I don’t wanna reveal their names in case people didn’t figure it out from the modifiers)"
74,"Nov 17, 2021",Dokja really tried to pull that 'I'm Yoo Jonghyuk' shit again lol.
74,"Oct 13, 2021","I think the author would be a much bigger character, someone like the constellations, so I'm betting it's Dokja's mother or some other relative, who read TWSA on Dokja's account, so it didn't show in the novel's statistics "
74,"Nov 17, 2021","Whenever y’all think you’re cringe, stop and remember all the times Kim Dokja confidently says he’s Yoo Jonghyuk."
74,"Oct 14, 2021","As someone who red the whole novel, I'm absolutely fan of the way Suyeong and the king of wanderers are introduced in. The story is now starting and I hope we will have the whole novel in Webtoon !"
74,"Oct 13, 2021","I have never second guessed myself to spend coins for ORV manhwa everytime new chapter is out. This is already part of my monthly commitment. Alas, what the hell is up with Suyeong's dialogue at early page? Her first regression? She didn't even have regression stigma. That's a strange way to describe 1st sponsor selection. "
74,"Oct 13, 2021",Did she just say her first regression?
74,"Oct 13, 2021",I’ve read the novel… I was so confused at this point. But it turned into one of the most important plot points in Dokja’s story.
74,"Oct 20, 2021","At this point, I don't know who does it better - Dokja or Webtoon - in getting coins out of their viewers or readers "
74,"Nov 17, 2021","Do you know greek history? Do you know perhaps Odysseus? The most mischievous, strong and clever man in Greek history. Dokja reminds me of him. Odysseus allways hide his identity when encountering an unknown group of people or a person, and Dokja's doing the same thing. Odysseus was ready to put himself in danger for his people, Dokja's doing the same. Odysseus knew when to attack and when to kill, he never killed out of joy or without a reason, and Dokja's the same."
74,"Oct 13, 2021",WE GOT SP CRUMBS
74,"Oct 13, 2021",yo there's no way that's not his mom because of the way he talked about her and the fact she already knew him + not having a profile
74,"Oct 14, 2021",It’s fun watching people trying to predict what will happen even though I already know most of the answers :p
74,"Oct 13, 2021","So first we got the big onee-san (Huiwon), then the popular girl (Min), the tsundere (Suyeong) and now the milf (Dokja's Mom, assuming it's her). "
74,"Nov 14, 2021",OMAYGHAAADDD!! Uriel's silhouette in this chapter!! (Ｔ▽Ｔ)💛 URIEL STANS UNITE!
74,"Oct 13, 2021","so glad this is a welcoming and I can continue supporting the author. I recommend you read the web novel to which is finished, it's just KEEPS GETTING BETTER!! "
74,"Oct 13, 2021","Reading it, I got the feeling that she was his mom. I can't explain why. Now that I'm in the comments section, it seems to be a common sentiment."
74,"Nov 17, 2021","Started reading the novel, and normally I find webtoon adaptations to miss out on a lot of important parts, but here instead I find the art does such a fantastic job at capturing and portraying the characters and world (the expressions in particular are top notch) and at the pacing, that I'm getting an even better experience here. Author and artist, you guys rock so much."
74,"Nov 17, 2021","""my first regression"" is mistranslated. The chance to get sponsor in one regression is not only once, so I think ""first round"" could be more accurate. ""Regression"" is too specific."
74,"Nov 17, 2021","Dokja, stop indirectly insulting the big black lizard, don't you see that you're making it sad~"
74,"Nov 17, 2021","I read that character profile as ""runway model,"" then ""runaway model,"" and FINALLY ""runaway model prisoner."""
74,"Nov 17, 2021","Most comments are wondering who is king of the wanderers, and I'm here can't stop giggling over Han Sooyoung delusion 'that's as absurd as when people called me plagiarist' XD her audacity wow"
74,"Nov 18, 2021","So we got an all-group women in what looks like prison uniforms, mention of a penitentiary, and a prison break skill. We saw a flashback of Dokja's mother crouching over someone that is apparently Dokja's worst trauma/nightmare. My guess is that king is his mother, and she killed his father and was sent to prison for it. That's why she knows it's Dokja and trusts him, and because she was already kinda psycho she's been able to survive this well."
74,"Nov 17, 2021","For a scenario in which the first instruction is to eat 3 times a day and sleep 8 hours, we sure don't see them seeking food or shelter a lot"
74,"Nov 17, 2021","Lol They post up all boss and then say 'Hey we got this street, you can take care of the rest of the city' .... Gee, Thanks😅"
