Episode,Date,Review
119,"Aug 24, 2022"," 7942 💀😭 It's a Korean text slang that kind of means ""friends"", coming from Dionysus, it probably means a half-assed apology telling Dokja to not be angry because they're friends lmao, really fits his personality."
119,"Aug 24, 2022",Not Dionysus sucking up to Dokja after nearly fcking him over😭🤣
119,"Aug 24, 2022","wish i could get a piggy back ride from kdj😭😭 so good to see everyone again, onto the next scenario!!!"
119,"Aug 24, 2022",Dokja stop thinking of the Persephone version of Yoo Sangah challenge: Impossible 
119,"Aug 24, 2022",I love how Dokja just constantly fucks things up for everyone and then makes a surprised pikachu face at the consequences of his actions appearing
119,"Aug 24, 2022",I misread it as “Expert Face Sitter”
119,"Aug 24, 2022",Jeon Ildo's eyes are really creepy lol
119,"Aug 24, 2022","Dokja. To others, a strange hope. To his friends, a good friend. To us, we are reading about a reader who reads to survive."
119,"Aug 24, 2022",no one with eyes that creepy can ever be a good guy
119,"Aug 24, 2022","Dionysus doing the thing where you almost get a friend killed, and you just come back with a ""Hey buddy, how you feeling?"""
119,"Aug 24, 2022",hes gonna appear soon!!!! one of the coolest characters in the entire series!!! aaaa cant wait to see how the manhwa will adapt this arc
119,"Aug 24, 2022","WHY IS THAT JAPANESE GUY SO HANDSOME, LORD SLEEPY-C, PLEASE STOP MAKING SIDE CHARACTERS SO HOT JUST FOR THE STORY TO KILL THEM (I don't remember whether that Izumi guy will die ty)"
119,"Aug 24, 2022",the contrast between sangah and persephone 😭😭 so good
119,"Aug 24, 2022","This webtoon is so crazy unique, that I have no idea what's coming next after each scenario. I absolutely love it. "
119,"Aug 24, 2022","Neutral King/Switzerland, no! "
119,"Aug 24, 2022",i wanna say 'this is the fun part' but then I remember this is ORV and everything here is fun
119,"Aug 24, 2022","sjjsjskd I love this; in the webnovel one gets the mental picture of Dokja being embarrassed cuz he thinks of Perse on YSA shape w/ garter belts, in here it's more like he remembers YSA looking evil af and is scared 😂 Also:  Sub-scenario rewards: money, adoption papers; failure: banned "
119,"Sep 28, 2022",LMAO - Attribute: Half-assed intellectual🤣🤣🤣
119,"Aug 24, 2022",Brooo Dokja marry me
119,"Aug 24, 2022","if persephone can shapeshift into anyone i wonder if she’ll ever shift into jonghyuk,,,, i’ll keep wishing "
119,"Aug 24, 2022",Can't wait for the sixth scenario. Not my favorite but we'll soon be introduced to a very small person with a VERY large temper 👀
119,"Sep 28, 2022","The third group of people, those who exploit others for survival... Sounds similar to Dokja huh... lol"
119,"Aug 26, 2022",for me Omniscient Reader is much better than Solo Leveling. 👌
119,"Aug 24, 2022",Dokja giving Sangah a piggy back ride is one of the cutest things ever😍😂😂especially after his visit and interaction with Persephone🌝
119,"Aug 24, 2022",Now this is where we activate bookmark “incite” as a trap card
119,"Aug 24, 2022","If anyone is looking for another webtoon with a similar vibe to this one, try Mythic Item Obtained. It's new, but it has really good artwork, great characters, and a really good storyline that has a lot of potential. It posts on Thursdays. I'm not affiliated with the story. I'm just putting the recommendation out there, because I have a really hard time finding webtoons that are similar to the style and storylines I like, and figured there might be others in the same boat. "
119,"Sep 25, 2022",vacation spot ☠️☠️
119,"Sep 28, 2022","""half assed intellectual"" I have never related to something more in my life 💀💀"
119,"Sep 28, 2022",kyrgios soon :D
119,"Sep 21, 2022","7 9 4 2 in Korean 칠 구 사 이 or (chil-gu-sa-ie). In Korean 친구 (chin-gu) is friends. 친구사이 means just friends, so if someone asks if your in a relationship, and you respond 7942, it means your just friends! Dionysis doesn't want to give the wrong vibes, lol"
119,"Aug 24, 2022",i'm going crazy about some of this panelssssss AAAAAAAHHHHHHHHH
119,"Sep 28, 2022","""They edited it to look like some ad for a vacation spot"" oh yes, come kill monsters at our resort, it'll be so fun and relaxing they said haha"
119,"Sep 28, 2022","So people are told they are free to not participate, and then slaughtered for not participating? Yeah, par for the course for whichever sadistic freak came up with this game."
119,"Aug 24, 2022","Man, I missed last week's episode. But it's full of angst so I'm glad I missed it lol"
119,"Sep 28, 2022",Huiwon in a full suit got me acting UNWISE
119,"Sep 28, 2022",My friend who read the web novel told me this webtoon isn’t gonna catch up to the end for another ten years 💀 maybe I’ll just read that 😅
119,"Sep 28, 2022","Those are some weird eyes... Goodbye, sir... "
119,"Sep 28, 2022",Imagine having 'half-assed intellectual' as your attribute 😂
119,"Oct 3, 2022",just realised when Dokja becomes a constellation he'll be called 'Omniscient reader'. Feel really slow for just figuring it out now 💀
119,"Sep 28, 2022",The Constellation [The Sadistic Chicken Lord] is curious as to what the info for the 6th main scenario is
119,"Sep 28, 2022",Not Dokja thinking of Persephone Sangah after just waking up XD
119,"Oct 2, 2022","Well I know why that Constalation likes him, who did more things that settled everything without comprimise any part as Dokja? He almost fullfill the Cathastroph scenario without killing the main boss."
119,"Sep 29, 2022",stranger danger! red flag red fag!
119,"Sep 28, 2022",😭😭 that dude is so eerie looking  
119,"Sep 28, 2022",huiwon🥰
119,"Sep 28, 2022",Well… I’m all caught up… and I just learned this is originally a novel… time to start reading a book again :P
