Episode,Date,Review
20,"Oct 15, 2020",“The constellation prisoner of the golden headband is upset by the near certain cliffhanger”. I feel you on a spiritual level my guy😅. EDIT my 1st top comment EVER on a great series Too🤯 I love you guys almost as much as I love this toon
20,"Oct 15, 2020",Prisoner of the Golden Headband freakin breaking the fourth wall out here
20,"Oct 15, 2020",4th wall cliffhanger LMAO
20,"Oct 15, 2020",When characters are upset about cliffhangers in their own comic
20,"Oct 15, 2020",I'm liking Huiwon (back haired girl) even more now. She shows a very satisfying level of competence. For example she put her hair up in a bun before they went hunting. 
20,"Oct 15, 2020",Gilyeong is best boy *gives headpats*
20,"Oct 15, 2020",I think we all knew that dude was lunchmeat. Best to not get attached to anyone really
20,"Oct 15, 2020",I just love this plot and story line! In my humble opinion it’s right up there with TOG! and I hope SIU gets well soon. 
20,"Oct 15, 2020",hmm I wonder if The constellation Secretive Plotter could be the author of TWSA
20,"Oct 15, 2020","Next time of Omniscient Reader, cooking with Dokja and whats on the menu? Roasted Giant Rat!!!! Perfect for dinner with the family ;)"
20,"Oct 15, 2020","Love that Gilyoung adapted the fastest. And ah. One chapter closer to surprise m◼️◼️◼️◼️.
One of the reasons why i love orv so much is because all the ladies are well developed characters and not thrown in for romance or as an aside. "
20,"Oct 28, 2020",Who else likes Gilyeongs Interspecies Communication skill(the kiddo)? The ability to talk to bugs(and insects?). Would like to have that cuz I can just ask the spider on the wall to move somewhere instead of trying to kill it. Or like ask a cockroach or ant to leave my pizza alone in exchange for a daily supply of their type of food. And maybe even ask a butterfly what my neighbor is doing. Isnt it useful?
20,"Oct 15, 2020",Gilyeong is such a strong baby
20,"Oct 15, 2020","It's nice to finally have a protagonist that's not stupidly overpowered right at the outset. The only thing going for him right is his knowledge, and that's all he needs. 
Tower of God started off in a similar fashion, with an equal power balance among the main cast. The last 120 chapters has gotten outta control and boring with the massive power scaling though. 

I just hope this series will be able to keep its head"
20,"Oct 15, 2020",Don’t get mad when I say this might end up better then solo Leveling. This is fire I could read easily 1000 pages of this lol plus I like long ones those are my favorite where after when I think of what I read it feels like I watched a anime or something. 
20,"Oct 15, 2020","[The constellation ""Lazy Broke Weeb"" is proud of the incarnation Lee Gilyeong.][5 coins have been sponsored.]"
20,"Nov 4, 2020","I noticed that the little kid is always looking at the main character lols. (I don't wanna misspell their names haha)... but in that last panel, Dokja had a calm, uninterested expression when Mr. Han or whatever and the other girl were taken away. The lil kid is rlly observant"
20,"Oct 16, 2020",good to know Sun Wukong hates cliffhangers as much as me.
20,"Oct 26, 2020","The kid know something is up, you can tell by the last slide as he looks at Dokja"
20,"Nov 4, 2020",LMAO kdj you really know when to keep your mouth shut 😂 also gosh how cute is kdj patting the head of Gilyoung?? THAT'S HIS SON YALL
20,"Oct 19, 2020","I feel dumb. I just realized the 4 constellations are the 4 common readers. Abyssal Dragon = Edge lord, Golden Headband = Action reader, Demonic Judge = Justice Reader, Secretive Plotter = Narrative Reader.
Edit: Maybe DJ is actually the uh... “Fan Girl” reader with a hankering for Justice."
20,"Oct 15, 2020",The survival fee is basically like....paying taxes the only way out is to die😭
20,"Oct 16, 2020","""The prisoner of the golden headband is displeased with the certain cliffhanger."" Know what? Me too Mori, me too."
20,"Oct 15, 2020",[the constellation Father of the Rich Night is giving a heart to this episode] [Father of the Rich Night is encouraging other constellations to do so]
20,"Oct 15, 2020","The road ahead is dangerous..... we’re not just going to charge ahead ...are we, and spend all our coins on this wonderful series.... no no not at all... here is my coins take them all 😂😂😅😭"
20,"Oct 29, 2020","i have a feeling the constellation ""secretive plotter"" is actually the writer of the novel... looking at how his only reader is doing in all the scenarios"
20,"Oct 28, 2020",you know it's a cliff hanger when the characters say it's near certain for their to be one.
20,"Oct 28, 2020",I bet everyone that got their coins from the recent event spent it on this episode XD
20,"Oct 15, 2020",near certain cliffhanger.........
20,"Oct 15, 2020","Can't believe I dug myself into a 48+ day wait, but the fast pass was so tempting & well worth it :)"
20,"Nov 4, 2020","I don't know if it's just me but Dokja felt like proud dad or older bro that went ""BRO/SON SHOW THEM YOUR MOVES"" to Gilyoung and then the head pat made my heart warm"
20,"Oct 28, 2020","You know when Sangah and the business man guy got dragged into the floor, the kid and the other guy was shook while the other woman just facepalmed Then you look at Dokja with a straight face"
20,"Nov 4, 2020","I love that kid. I just want him to stick around dokja and learn from him and then they will have a bond of master and pupil, father and son.... uwu"
20,"Nov 4, 2020","I like the fact that everyone has swords, and Gilyoung (sorry if I spelled it wrong) has a skull on a stick."
20,"Nov 4, 2020",📞😃 hi Crunchyroll please make Omniscient reader a anime adaptation! 
20,"Nov 4, 2020",Can we talk about the kid at the end? Hes looking at Dokja like he knows something.
20,"Dec 19, 2020",The way he just pat pat the head of the kid every time is like awww
20,"Nov 4, 2020",I love moments between Dokja and Gilyoung! and any scene with Gilyoung in general. and yes I will continue to flood this webtoon's comment section with my love for him and continue begging the author to not have killed him
20,"Nov 4, 2020","lol she should've just said ""grab onto this"" then let go of the weapon. hahahahahaha "
20,"Nov 4, 2020","I love Gilyoung and Dokja's relationship, such wholesome brotherly vibes 😚"
20,"Dec 28, 2020",Why do I keep thinking secrete plotter is either the author or us (readers)? I mean that name and his personality 😂 we’ll see 
20,"Nov 9, 2020","I somehow feel the little boy is next to dokja when it comes to intelligence. All were busied by Han and Sangwa, but he kept observing Dokja for his reaction"
20,"Nov 4, 2020","ok when the Ground rat got and dragged away the glasses-guy, i was like ""haha bout time u die bish"" but then Sangha gets dragged away too, me:  😑😑😑"
20,"Nov 4, 2020"," Man I love Gilyoung Soo much, he's so mature for his age, and I love Dokja for not underestimating him and taking him under his wing❤️❤️"
20,"Mar 19, 2021",“The constellation secretive plotter nods in agreement” LMFAO same dude same that Han guy needs to leave
20,"Nov 4, 2020","The constellation, Snickering Spectator is bemused by Mr Han's misfortune. They try and gift the ground rat 200 coins."
20,"Apr 29, 2021",Anybody else feeling a spiritual connection to the Prisoner of the Golden Headband?
20,"Nov 12, 2020",The way Dokja touches Gilyeong head 🥺
20,"Nov 4, 2020",Gilyeong precious bug boy I love him so much 
20,"Nov 4, 2020",We’re all constellations aren’t we
20,"Nov 4, 2020",I love Dokja’s relationship with gilyeong 
20,"Nov 4, 2020",gilyoung is amazing he's probably my second favorite character ofc behind dokja
20,"Mar 4, 2021","If you didn’t know, the Prisoner Of The Golden Headband is actually from a Chinese myth, Sun WuKong. A monkey. I’m really happy to see it in this webtoon. 😊 "
20,"Nov 5, 2020","To new readers, please don't check the replies of comments that are [Guessing who tls123 is]. There are a bunch of rude people who said some actual spoilers so please, do not check the replies."
20,"Nov 4, 2020",i love how dokja is like a father to gilyoung 💕💕
20,"Nov 4, 2020",Even the Gods don't like cliffhangers lmaoooo
20,"Oct 17, 2020","I live for the forth wall breaking through. ____________________________________________ it's a reader living in what he read, being watched by readers supporting the characters, while we read about them. __________________________________________ Best forth wall breaking ever, because it's multiple layers of the wall that keeps on breaking "
20,"Apr 22, 2021",i love the relationship dokja and gilyoung have. It’s so cutee!!
20,"Mar 20, 2021",Damn I feel greatly invested in the constellations tbh
20,"Jan 6, 2021",Gilyoung is so cute. Their interactions ☺️
20,"Dec 18, 2020",I love how the constellations are expressing my thoughts before I even realize them
20,"Nov 14, 2020",The Prisoner of the Golden Headband is literally every reader everwhere. 
20,"Nov 4, 2020",secret plotter kinda sus
20,"Nov 4, 2020",Damn it sangah you could've just let him be taken away😩
20,"Oct 28, 2020",Lol. I swear I resonate with every constellation a scary amount. Especially Secretive Plotter 
20,"May 19, 2021",Can we just talk about how precious the kid is ? 🥺❤️
20,"Mar 16, 2021",I love how Dokja is always patting the younger boy's head🥰
20,"Mar 13, 2021",if gilyeong dies i will riot
20,"Mar 8, 2021",lol the kid is DEFINITELY my moostttt treasured character 😁 he's so cute and i love his personality 
20,"Nov 9, 2020",THEIR REACTIONS AT THE LAST PANEL ARE PRICELESS
20,"Nov 5, 2020",I reaaaallly like the kid. He’s going to be important. I feel it in my bones
