Episode,Date,Review
98,"Mar 30, 2022","YESSSS THEY MEET AGAAAAAIN. God I'm so excited. I loved how he was like ""Yeah he'd be sad he didn't get to kill me himself"" like damn does the girl STILL think that him and Junghyeok are together?🤣🤣🤣"
98,"Mar 30, 2022","Lol. Is Dokja feeling bummed out about how all his friends are able to improve their stats and skills when they are away from him, implying somehow that he didn’t improve their growth? Oh Dokja, they might have become stronger without you but it was you who started that journey of theirs."
98,"Mar 30, 2022",OMG! Hyeonseong is back and that too with a bang!! Looks like our original set will be reunited soon. His look of blatant admiration on seeing Dokja is so wholesome. We missed you Hyeonseong just as much as you missed Dokja!
98,"Mar 30, 2022",Captain Korea. Best line
98,"Mar 30, 2022",It's the power of the book. Only when you're not looking can the other characters level up rapidly. Otherwise the Story would have to come up with a Reason for their power increase. 
98,"Mar 30, 2022",Junghyeok: *feeds the guide to the disaster*Dokja: “I see you’ve forgotten to bring your brain to the scenarios this evening”
98,"Mar 30, 2022","Hyeonseong is adorable, I didn't realize how much I missed him."
98,"Mar 30, 2022",omg he turned Army Lieutenant into Captain Korea asdgjkoll I'm dead 💀
98,"Mar 30, 2022",other people: trying to catch KDJ /// Dokja's team: I might end their career
98,"Mar 30, 2022",HAHAHA Hyeonseong princess carrying that trespasser 
98,"Mar 30, 2022","Why do I have the feeling that Dokja is gonna yell at Junghyeok ""you fucking donkey"" in the next chapter for what he's doing rn??? "
98,"Mar 30, 2022",Hyeonseong needs a hug
98,"Mar 30, 2022",funny how he is casually running around with a 40k+ bounty on his head. 
98,"Mar 30, 2022","[Constellation ""Dragon of the Peach Tree"" would like to give 5 coins and a pat on the back of sympathy for Lee Hyunsong.]"
98,"Mar 30, 2022","That part where Dokja came out after Jihye called him...DOKJA'S SO HANDSOME IN THAT PART. HE'S ALWAYS BEEN HANDSOME, BUT IT'S ON A WHOLE DIFFERENT LEVEL IN THAT PART"
98,"Mar 30, 2022",Poor Hyeonseong :(
98,"May 4, 2022","Hyeonseong: The world is an unjust place, with cruelty all around, and I'm tired. the reality is just an illusion, nothing seems-                                         Heyonseong, 2 minutes later- OMG DOKJA"
98,"Mar 30, 2022",Daddy? Sorry. Daddy? Sorry. 
98,"Mar 30, 2022",[Incarnate Jihye Lee has unlocked the achievement “DRIP”] [ constellation KENDO FANBOY nodes in approval] [5 coins have been gifted]
98,"Mar 30, 2022",AHH Dokja using Yusung’s skill is so cool! I wondered when he’d replace one of his slots
98,"Mar 30, 2022",I hope the first thing he brings up is the fact they have the same coat just different colors haha
98,"Mar 30, 2022",Hahaha Captain Korea!!!! Dokja the reason they grow stinger is because your not their getting all those boss kills!
98,"Mar 30, 2022",Captain Korea lol 😂 Also did the art get better? 💯
98,"Apr 14, 2022",[ERROR MESSAGE] [Insufficient coins. You cannot access this stream. Kindly replenish your coins.]
98,"Mar 30, 2022",JIHYE LOOKS SO GOOD IN HER NEW OUTFIT!!!! can't wait to see next week drawn out👀
98,"Mar 31, 2022","They meet agsin! Poor Hyeonseong just wanted to catch up with his friend and Dokja just ran by to try and save the day again. Someday Dokja will hang out with his friends, someday."
98,"Mar 30, 2022","poor hyeonseong, he was so happy to see dokja"
98,"Mar 30, 2022",DOKJA'S SO FREAKING HANDSOME OH MY GOD. WHEN HYUNSUNG TURNED AROUND TO LOOK AT HIM...HE'S LITERALLY GLOWING
98,"May 4, 2022",Please don't let this webtoon take 10 years to read.
98,"Mar 30, 2022",back to waiting patiently until next Wednesday  ;_;
98,"May 4, 2022",Prisoner of the Golden Headband is just the comment section at this point 😂😂😂
98,"Apr 3, 2022","I'm so frustrated, I keep reaching the latest episode for these webtoons and I just want MOAR (╯°□°）╯︵ ┻━┻"
98,"Mar 30, 2022",“He’s gone again” poor Hyeonseong 🥲
98,"May 4, 2022",to all novel readers and maybe fast passers: THAT SCENE IS ALMOST HERE!! i cant wait man ive always imagined what it’d look like all drawn and colorized😭👏💖
98,"May 4, 2022",Hyeonseong's personality change when talking to Dokja compared to the other people is pretty funny. He's like a puppy. And I'm so glad Dokja's been reuniting with the people he first met with ! Who knows they might all be together for this catastrophe...
98,"May 4, 2022",Kudos to the lieutenant for having to princess carry that man before yeeting him out!! 🤣🤣
98,"Mar 30, 2022",Lol. I kinda like Queen Mirabel’s treatment of Dokja 😂
98,"May 4, 2022",Ngl I missed Hyeonsong 
