Episode,Date,Review
90,"Feb 2, 2022","Lee Gilyoung: Woah, a new insect to my collection. 😈"
90,"Feb 2, 2022",I can finally breathe. Gilyeong is alive. Our terrifying cinnamon roll is alive.
90,"Feb 2, 2022","Dokja: ""I must not look up!!!"" Also Dokja: *looks up*"
90,"Feb 2, 2022",gilyoung’s face…suddenly i don’t want to sleep anymore
90,"Feb 2, 2022",oh God the scary one is still alive. I mean yay gilyoung lives
90,"Feb 2, 2022",Poor Lil Gilyeong looks like he's gone insane...
90,"Feb 2, 2022","BTW, strongly strongly strongly recommend any of you all to read ahead in the light novel. It's literally going to take years for this all to be made on Webtoons and the story is so much more than you can even imagine at this point. It's definitely worth it 👍"
90,"Feb 2, 2022","Insect Queen enters tall grass-- ""A wild Bug Catcher appears!"""
90,"Feb 2, 2022","Gilyoung, that's a scary expression on your face..."
90,"Feb 2, 2022",Lee Gilyeong after seeing the wolf bug: Oh look! A new Pokémon to catch! (lol)
90,"Feb 2, 2022",Wait did the dog die or just unconscious and the insect queen took over the weakened body? I really liked him I hope he survives.
90,"Feb 2, 2022","This chapter reminded me of a stark contrast of how everything started versus how things are now. None of them would have dared face off against monster like that in the beginning besides Dokja, and even that was a risk for him. Now they're so powerful, they're laying waste to high level monsters by the handful. wonderful progression, really. "
90,"Feb 2, 2022",[The constellation 'Lazy Broke Weeb' finally felt that time is finally flowing and witnessed them resting.][5 coins have been sponsored. ]
90,"Feb 2, 2022",Dokja be really cool. That white coat looks so damn good on him. 
90,"Feb 2, 2022",I really love how this series has given actual adventures to every character even without Dokja. I love seeing the implications of story without being directly told everything  immediately. I'm also really worried for our little boy Gilyoung.
90,"Feb 6, 2022","all the comments about Gilyoung but none about Sangah. we see how little we knew about her, or it could be we see how much this can change a person. all we saw of her was her niceness, but it was partly just a way to excel in the old world along with her credentials etc. now, the way to excel is to be powerful. but she's still a good person at heart and I hope she stays that way!"
90,"Feb 2, 2022","How to get across a river, Dokja style: 1. Approach the river 2. Bait a giant water serpant 3. Get eaten 4. Wait a few minutes 5. Kill the beast from inside and get out on the other side"
90,"Feb 2, 2022",Didn't strike Sangah the fighting type but I suppose we all have to learn to survive sometimes. Let's hope those gods dont kill that innocent girl cause if they do Dokja is gonna raise hell
90,"Feb 2, 2022","Did anyone else think the words ""oh F*CK"" when they saw the look in Gilyeong's eyes? Because I had horror movie vibes looking at him"
90,"Feb 2, 2022","THE WAY DOKJA LOOKS AT YOO SANGAH , I CAN'T-"
90,"Feb 26, 2022",glad that gilyeong and the internet boy whom i almost forget about are alive 🥲
90,"Feb 2, 2022",I think it's really meaningful being reminded that even in a situation like that people can choose to give up or get up and try to live even without knowing what will happen next.I'm curious to see how everyone's character development goes and to what extent they are affected by the apocalypse. 
