Episode,Date,Review
5,"Aug 19, 2020","it says kill any living organism right? so what if someone squished a spider or something?
edit: (there are some minor spoilers in the replies so be careful if you dont want to see)"
5,"Aug 19, 2020",Danm this just came out and I'm already using coins
5,"Aug 19, 2020","I am so happy that I used Fast-pass!Well, here I am broke again "
5,"Aug 19, 2020","Was that a cage the little boy was holding? Maybe He could kill the animal/bug/thing inside? The creepy demon only said it needed to  be a living organism, not human. "
5,"Aug 20, 2020",The world is falling apart and Dokja was still worried about whether sending him the novel was illegal sharing or not 😂
5,"Aug 19, 2020","Them: *killing each other*
Me, an intellectual: *looking for ants to kill*"
5,"Aug 20, 2020",I've really been expecting him to just pull out some sanitizer and kill some germs
5,"Aug 19, 2020",So is he gonna kill the main character and take his place or just continue as an observer
5,"Aug 20, 2020",OMG THE CRICKETS. KILL THE CRICKETS YALL
5,"Aug 19, 2020","Damn the narration was so well written. I love this already, so  GIMME MOREE"
5,"Aug 19, 2020",why is dokja so handsome
5,"Aug 20, 2020",he basically the guy who gets early access to a game  
5,"Aug 26, 2020","if you think about it, they all passed cause they each killed microorganisms simply by breathing or stepping on the ground. I'm guessing the system doesn't acknowledge microorganisms as living things lol "
5,"Aug 26, 2020","The ""..."" with the kid and his box of insects...he's going to figure it out isn't he? "
5,"Aug 20, 2020",I can already tell this webtoon is going to be bad for my wallet....
5,"Aug 26, 2020","just a heads up, i recommend not reading some of these comments because there are a lot of spoilers. guys, for the love of god, if youre going to comment a spoiler then place ""SPOILER"" in capitals at the start of your comment so everyones aware. dont just say ""oh yh and spoiler but"" because then were not aware that the comment contains a spoiler so our eyes accidentally skim over the comment and see the spoiler. anyway thanks for listening to my rant good night"
5,"Aug 26, 2020",i have a feeling sanga wont die so easily and will play a more important role in the story 
5,"Aug 24, 2020",I read this webtoon to unlock this webtoon hahah
5,"Aug 26, 2020",Damn dude they could've just killed someone else but why the poor old lady...I know she's weak and all but my heart is just...too sensitive for that- I don't wanna see old and young innocent people get hurt👁💧👄💧👁
5,"Aug 26, 2020",Pick flowers. Pull weeds. Be a gardener.
5,"Aug 24, 2020","That's my first time ever using fast pass.. I regret nothing, cuz they were coins won from a challenge. My wallet remains untouched..."
5,"Aug 26, 2020","tHE FRICKIN KID WITH THE BUGS. KILL THE BUGS, NOT AN OLD WOMAN YA DUMBASSES"
5,"Aug 19, 2020",My first time using fast pass...NO REGRETS
5,"Aug 20, 2020","me: use hand sanitizer, kill bacteria. done and done."
5,"Aug 27, 2020",I can imagine some kid wipping out some hand sanitizer and killing the 99.99% of bacteria all over that train like a mad lad
5,"Aug 19, 2020",That boy needs to kill them crickets or insects he got in that thing!!! Pls survive little bro😔😳
5,"Aug 19, 2020",Gimme more ;-;
5,"Aug 27, 2020","""Kill a living organism"" Me: anyone got a plant or sum?"
5,"Aug 26, 2020","I was so mad when they were beating up the elderly women, and my heart was literally aching"
5,"Aug 26, 2020",This may be a spoiler but I’m guessing without having read the web novel that the little kid has a box with some sort of creature such as bugs or a small mammal that they could kill. With any luck it’s ants since then many could squash them. It seems obvious by the way the story keeps showing him. 
5,"Aug 21, 2020",F*<k I used up all my coins I got on the anniversary. This webtoom is too good
5,"Aug 19, 2020",This is amazing. The artwork is stunning! And the storyline is amazing!
5,"Aug 27, 2020",bro just pull out some hand sanitizer kill all those living organisms on the subway seats
5,"Aug 26, 2020","Has no one in this place noticed the kid with his bugs? I mean, just kill the bugs, right? I wonder how many chapters it will take for them to notice xD"
5,"Aug 26, 2020","It says living organism, not human. Just use hand sanitizer."
5,"Sep 7, 2021",Them: start going on a murder spree            Me: takes out hand sanitizer that kills 99.9% of bacteria
5,"Aug 27, 2020",Bruh im tired of people saying ohhh no I bought fast pass Im broke again my mans its like a dollar for 10 coins and you can read two episodes like damn your that hungry for top comment literary stop complaining about how it makes you broke if you dont wanna pay then wait. Thanks for listening to my ted talk
5,"Feb 9, 2021",Why does Namwoon look like the secret love child of Kaidou and Bakugou
5,"Aug 28, 2020",Wait that little boy had a box of bugs! It said kill any living organisms so if they kill the bugs then they pass!
5,"Aug 26, 2020","Plot twist: Sanga is not the heroine, Dokja is. "
5,"Aug 26, 2020",Me reading this after Purple Hyacinth: The words are red. This man must be lying. 😂
5,"Aug 26, 2020",I just went back to reread the first few episodes and in episode 2 you can see a little kid holding a tank with crickets in it. So if the main character killed one of the crickets will it count as killing a living thing and given points? That's just my guess. Pls no spoilers. 
5,"Aug 26, 2020","but little did the mc of the novel know, dokja was actually the real mc all along lol"
5,"Aug 26, 2020","Hmm, Kim Namwoon? More like Kim Namjoon 🤪💜💜"
5,"Jan 29, 2021","I was just thinking, why don't they kill a cockroach or something. Their in a subway, cockroaches are everywhere."
5,"Aug 27, 2020",the kid really said 👁👄👁
5,"Aug 27, 2020","Wait there’s a kid with a bugs in a box he probably caught, bugs are a living organisms can’t you just kill those bugs?"
5,"Aug 27, 2020",KILL THE INSECTS THAT THE BOY IS HOLDING!!! 
5,"Aug 26, 2020",I would use hand sanitiser to kill some bacteria and bam! Organisms killed!
5,"Aug 26, 2020",Its says living organismJUST KILL A GOD DAMN FLY OR ANTS OR SOMETHING 
5,"Aug 26, 2020","why aren't they killing the kid's bugs or looking for other bugs ༼;´༎ຶ ۝ ༎ຶ༽ the thing said they had to ""kill a living organism"", not specifically a human aaaaaaaaaAAAAAAA"
5,"Sep 23, 2021",Kill a Bacteria on the wall bro
5,"Apr 27, 2021",wait a damn minute the little boy with the grasshoppers or something they could kill the grasshoppers since the chart didn't specifically a human. it said organisms not human beings I think that will be their down fall🤔🤔🤔🤔🤔
5,"Aug 19, 2020",I am so HAPPY that this is now available on WEBTOON 😭😭😭😭😭
5,"Oct 20, 2020","They should just use some hand sanitizer because there are millions of germs on your hands.  (Yes, germs are technically organisms.)"
5,"Sep 3, 2020",Poor bug kid. just wanted to ride the subway...
5,"Aug 30, 2020",When the comic that was used to earn free coins becomes the reason you run out of coins. SLAP LIKE NOW SO Sleepy-C can get some coffee!
5,"Aug 29, 2020",can this also be 3000 parts long please?
5,"Aug 29, 2020","I'm looking for the novel called ""2020"" so I'll know what's coming next 😂 great webtoon tho"
5,"Aug 27, 2020",is it just me or is anyone else reading TWSA as HWASA with a T fjdjjsjskskskd
5,"Aug 27, 2020",JUST KILL THE KID'S BUGS
5,"Aug 27, 2020",*gets out hand sanitizer and rubbing alcohol* TIME TO KILL SOME BACTERIA (please let that count for living organisms)
5,"Aug 26, 2020","""Kill one or more living organisms""
**takes out hand sanitizer**"
5,"Aug 26, 2020",my tummy just killed at least 55 bacteria in cold blood. where are my coins?
5,"Aug 26, 2020",I just noticed that kid had one of those bug holders. So they could kill the bugs inside right? Those are living  creatures
5,"Aug 26, 2020","Technically, is someone just sanitized their hands, they'd be killing bacteria, which are living organisms."
5,"Aug 26, 2020",Stop promoting the illegal sites it does not help the authors at all unless you read it here 😐
5,"Aug 26, 2020",QUICK; KILL A BUG OR PROBABLY A SPIDER. SPIDERS CAN BE CREEPY AS HELL BUT YOU'LL LIVE
5,"Aug 26, 2020","Everyone, if you want to share spoilers, make a comment saying that there are spoilers in the reply and then reply with the spoiler you want to share"
5,"Aug 26, 2020",I dont think I've ever been around for the birth of a masterpiece before
5,"Aug 26, 2020",whose here without fast pass? cause we broke
5,"Oct 7, 2021",i am just mentally screaming the BUGS the kids BUGS count as living!!! kill the bugs not each other!!
5,"Sep 8, 2021",kill that little boy's insects
5,"Aug 8, 2021",The world:Ending. Meanwhile Dokja: Illegal sharing?!?! 
5,"Jun 21, 2021","omggg you could've killed the bug that the kid was holding, I mean bugs are living organisms too right HAHAHAHAH but this is so gooodddddd"
5,"Apr 26, 2021",the dude killing people looks a lot like the dude from saiki k. must the work of..... THE DARK REUNION*dark reunion music*
5,"Aug 31, 2020",Bacteria is a living organism... just slap some hand sanitizer on and you're good.
5,"Aug 29, 2020",i mean there was a kid who had cockroaches... can't he just kill those?
5,"Aug 29, 2020",Unlike is danganronpa where they had to kill each other here you just have to kill a living organism. That can’t be too hard can it? Why are they just resorting to killing each other ?
5,"Aug 29, 2020",just use sanitizer and kill some bacteria😅after all bacteria are living organisms too🤔
5,"Aug 27, 2020",I wish I had his attribute. My school life would be much easier with it.
5,"Aug 26, 2020",what if this webtoon becomes real after we read all the chapters the world will end .. 😱
